Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
0af940aab0ae68e3767170c07c94bb08325daf6ef5536ccacfdb83a409d560a3,2022-09,Gwent Police,Gwent Police,,,No location,,,Local resolution
d74662a7fa5414d4ccfcdab825c10c3da79b2928eb3cd38b90208e54d853f4ed,2022-09,Gwent Police,Gwent Police,-2.981547,51.600817,On or near Oak Street,W01001680,Newport 007E,Investigation complete; no suspect identified
7e1b5e96daacc20c4415f6956e7a001fba04fda716f8a32d1c0e3c8d2d38bf44,2022-09,Gwent Police,Gwent Police,-3.049706,51.658789,On or near Tern Court,W01001536,Torfaen 009C,Investigation complete; no suspect identified
49935908bf014eced792dd80001cd6c89c0fa39fac18850cfe61f3baf106b5bd,2022-09,Gwent Police,Gwent Police,-3.093783,51.608231,On or near Hill Street,W01001409,Caerphilly 016C,Investigation complete; no suspect identified
6730055119f891b9acf76ad3a29d9b82c42b63154344ff23f5261f903a974664,2022-09,Gwent Police,Gwent Police,-3.045234,51.644128,On or near Ffordd Fairwater,W01001497,Torfaen 011A,Investigation complete; no suspect identified
e78b0cc13100e0a9eda9a91cac6a884ae350b40a6a85684e82298bd072fb75bd,2022-09,Gwent Police,Gwent Police,-3.237570,51.993617,On or near Heol Trefeca,W01000494,Powys 015E,Investigation complete; no suspect identified
a1e8c34efee780b77a3505138283063e0f23a4186931ad76f5ab6c3458ee834e,2022-09,Gwent Police,Gwent Police,-3.047249,51.645018,On or near Ton Road,W01001497,Torfaen 011A,Investigation complete; no suspect identified
8db3628cca348be0405e06bac6e07d43f4ec6062c10b8da175205132c7143511,2022-09,Gwent Police,Gwent Police,-3.030576,51.611465,On or near Tone Close,W01001617,Newport 003A,Investigation complete; no suspect identified
0b7eded3ecc9eea90103fb0c41a239db3e24d3dc06552e6a373e5032c88d012e,2022-09,Gwent Police,Gwent Police,-2.987129,51.575944,On or near Constables Close,W01001659,Newport 018A,Investigation complete; no suspect identified
d1ba5fdb22d4ae23a44b6b6f12a47e12772bf4eabd15db3c9f7bb714dbb25f58,2022-09,Gwent Police,Gwent Police,-2.993527,51.580808,On or near Clytha Crescent,W01001662,Newport 018D,Suspect charged
a3c910915d6846ff8c2110610c725724466aa978ae12e536b331329ec482c928,2022-09,Gwent Police,Gwent Police,-2.997721,51.588461,On or near Cambrian Road,W01001685,Newport 014B,Suspect charged
754fcb5da12a87192ee4071d6fd1a22b9ce3a6762c97454da5645ecff18591ef,2022-09,Gwent Police,Gwent Police,-2.997721,51.588461,On or near Cambrian Road,W01001685,Newport 014B,Suspect charged
f81c9a7c76570a1bd5a96aeac8a3d20faa5449c165e1a0f61278f39441951c71,2022-09,Gwent Police,Gwent Police,-2.706541,51.810076,On or near ,W01001599,Monmouthshire 004F,Unable to prosecute suspect
09f88dae5e0c22fb47d32a5574bd3890123c51411baa317e81b7ffed9183a4ac,2022-09,Gwent Police,Gwent Police,-2.706541,51.810076,On or near ,W01001599,Monmouthshire 004F,Unable to prosecute suspect
6b78560be146a4cece91881fc4df0d7bfc2d5dc10c77a22454a31e7a8f07d56a,2022-09,Gwent Police,Gwent Police,-3.021712,51.657265,On or near Trussel Road,W01001519,Torfaen 007A,Suspect charged
f8f68ae639fa08f58e828590ed6ee45ccc4b7549ce6a1c86424d85a9ca3f05a1,2022-09,Gwent Police,Gwent Police,-3.162857,51.777652,On or near The Walk,W01001469,Blaenau Gwent 005F,Unable to prosecute suspect
c97302acbb383511b14d66fcb2b14cd8f844cfe4044aacc9fe7d69116797fd8f,2022-09,Gwent Police,Gwent Police,-3.218354,51.573807,On or near Windsor Street,W01001424,Caerphilly 024C,Suspect charged
344c49743071b5ed2cca4cac550d42dd8cfc6e27cbfdcc3080d009c6b7fa8362,2022-09,Gwent Police,Gwent Police,-3.213141,51.790110,On or near Glanffrwd Avenue,W01001438,Blaenau Gwent 004A,Unable to prosecute suspect
2f63462aeade0e2b395a4f951749593085b5561c0b247fdf0d9661338955c465,2022-09,Gwent Police,Gwent Police,-2.753188,51.589440,On or near Woodstock Way,W01001588,Monmouthshire 010D,Unable to prosecute suspect
6c36abc82d17ef3971629ceba4884d4f918ca24b3d9319275a6f961fbbabcdc5,2022-09,Gwent Police,Gwent Police,-3.131991,51.739191,On or near Valley View Road,W01001454,Blaenau Gwent 008E,Unable to prosecute suspect
5a7a1871a109974238cbcf82f9528b2936efd04f1f5ffdac0728130aad979459,2022-09,Gwent Police,Gwent Police,-3.068295,51.581195,On or near Tredegar Street,W01001636,Newport 020A,Suspect charged
783be7e51d0780f24c5fac60b82b064f2646acdf48bb75493a13317cb06caf5b,2022-09,Gwent Police,Gwent Police,-2.995339,51.585136,On or near Talbot Lane,W01001687,Newport 014D,Unable to prosecute suspect
4e93070c4e32db730911667f25f05480d489daea200fadafb7201b1201bc1aac,2022-09,Gwent Police,Gwent Police,-3.241060,51.765141,On or near ,W01001478,Blaenau Gwent 006C,Unable to prosecute suspect
c97a3eca02b4db77eedd081b359d6b54afb692eb622158e7b4e1c0b555f9e07d,2022-09,Gwent Police,Gwent Police,-3.191145,51.595001,On or near Bryn Dolwen,W01001341,Caerphilly 020B,Suspect charged
cc9c2d27831b40f03efacffab8a34632b7dd606ad2be5b4ffff7199e85b40bdb,2022-09,Gwent Police,Gwent Police,-3.165933,51.785094,On or near Beacon View,W01001468,Blaenau Gwent 005E,Unable to prosecute suspect
a13fdc47070919b3dbb74e0fa5d51bd418b193950a9f7a86c5da880bc1a20625,2022-09,Gwent Police,Gwent Police,-3.038801,51.829687,On or near Meadow Lane,W01001545,Monmouthshire 001A,Unable to prosecute suspect
f78d27799c74355130acb236b9906b90dd09f0d578102b75f267ae9f13f6a93b,2022-09,Gwent Police,Gwent Police,-3.018679,51.833136,On or near Rother Avenue,W01001546,Monmouthshire 002A,Suspect charged
250f12468269eed2edb68054e14ed61a39b978059961259f14f0a649c91a5529,2022-09,Gwent Police,Gwent Police,-3.055588,51.712802,On or near St Luke's Road,W01001529,Torfaen 003B,Suspect charged
c50d26724eef9f0391adee8b0bd9b014522b933061d7f0d617a73c51b0a97bb0,2022-09,Gwent Police,Gwent Police,-2.990649,51.590490,On or near St Vincent Road,W01001693,Newport 013E,Unable to prosecute suspect
37d4762aface8ecf4925a513eb5cea9f9a82550fc689f06222b989baa601bc49,2022-09,Gwent Police,Gwent Police,-2.925462,51.590572,On or near Handel Court,W01001667,Newport 010C,Unable to prosecute suspect
587df00d622305738e6526dc262ff0b8f6b0f60888ab87f6193ff9165cc630c9,2022-09,Gwent Police,Gwent Police,-2.997595,51.610374,On or near The Firs,W01001655,Newport 002E,Unable to prosecute suspect
d235fdd7a6949775f903753d9b8faeb00fe86ad6236c466fdb6b8b4ba73359ee,2022-09,Gwent Police,Gwent Police,-2.680776,51.629436,On or near Willow Close,W01001584,Monmouthshire 008B,Unable to prosecute suspect
844989b25892145a05d1fe90c7f4e468f984a6a03fafc05babd206576223018e,2022-09,Gwent Police,Gwent Police,-3.212348,51.580757,On or near Meadowland Close,W01001373,Caerphilly 022C,Unable to prosecute suspect
518ac0279672f148cf1fb09714432d492fb4f5ed2a15faceffe9ab5cc8e3793f,2022-09,Gwent Police,Gwent Police,-2.977831,51.739542,On or near Heol Drenewydd,W01001555,Monmouthshire 006A,Unable to prosecute suspect
6374d19c8f2fbee161f45eb5dccd2718bfd9951adff9ab4aaa1bbd7f4af12568,2022-09,Gwent Police,Gwent Police,-3.006790,51.647359,On or near St Brides Close,W01001507,Torfaen 008D,Unable to prosecute suspect
d022044fea4e4dc5b41f03ea790c851ddcbd99ea86e2dd79be48a3bc3b7bc876,2022-09,Gwent Police,Gwent Police,-2.968388,51.577485,On or near Spytty Road,W01001642,Newport 013A,Unable to prosecute suspect
8ab9a9c44798bebe9b5d0a9946decbdc8d522e6b6d6baef89fb2b58d3210d7dc,2022-09,Gwent Police,Gwent Police,-3.245286,51.778022,On or near Church Street,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
b2ff2d61f1c02c3ec92539eac11463cd00b4582b8477937ea00ab8809dc9ceb5,2022-09,Gwent Police,Gwent Police,-3.016768,51.654709,On or near ,W01001506,Torfaen 010A,Unable to prosecute suspect
b66f3cff2c2354ccf61ef07e16e9ff9cb1d3216114e9d29462adfbb9a6f2937e,2022-09,Gwent Police,Gwent Police,-3.005212,51.636799,On or near Burtons Place,W01001505,Torfaen 013B,Unable to prosecute suspect
b05a1ec876506ccdd3a82725498d292c89d1ecd8195e28988e32645fea5a1d1c,2022-09,Gwent Police,Gwent Police,-2.946852,51.589062,On or near Walford Davies Drive,W01001609,Newport 015B,Unable to prosecute suspect
b30dfcdbbd5e2a73feeae2f0a15a78cd634403b91394a2919bb7ddbd4723e38e,2022-09,Gwent Police,Gwent Police,-3.024405,51.575337,On or near Joyce Close,W01001632,Newport 017D,Unable to prosecute suspect
bf3317ffe03bc91d3b58aa39f79eb72e74d314a99faf08b3f15b1180698cf858,2022-09,Gwent Police,Gwent Police,-3.205536,51.579118,On or near Hartshorn Court,W01001421,Caerphilly 022E,Unable to prosecute suspect
73d743e61602419a1aef8f201e420e9a022d799584cdc155d64a35ceef198caf,2022-09,Gwent Police,Gwent Police,-2.984265,51.588287,On or near Rugby Road,W01001693,Newport 013E,Unable to prosecute suspect
b43cc575fcf1f9257b6285e36a856027b2c948866263c38aaac6a8bb0bf3d81e,2022-09,Gwent Police,Gwent Police,-3.218354,51.573807,On or near Windsor Street,W01001424,Caerphilly 024C,Unable to prosecute suspect
87f033bc60d98f1f7dffea49b31ac13f5070e2173f930b70c7d4c79cd6d61f1e,2022-09,Gwent Police,Gwent Police,-2.995911,51.586840,On or near ,W01001687,Newport 014D,Suspect charged
9e1e2c9ad132643e6028e4317a2aba3432d45993fd67d3b4c9c263856f6d1576,2022-09,Gwent Police,Gwent Police,-3.017030,51.563685,On or near Partridge Way,W01001689,Newport 019D,Unable to prosecute suspect
0085c9d41ecb56c6dc983b63e8447479c4967a0278314713361adbcffb070091,2022-09,Gwent Police,Gwent Police,-3.234571,51.636517,On or near ,W01001434,Caerphilly 013F,Unable to prosecute suspect
b706739f5104a2cf0d1183b9e13a208cb692b478881b5e205c262e03e9c9f354,2022-09,Gwent Police,Gwent Police,-2.944812,51.584655,On or near Balfe Road,W01001609,Newport 015B,Unable to prosecute suspect
ea77685e31b6143a012fa9e88b65b3e4b4e7c5ac4feec7d7f95a3d3a693b53e4,2022-09,Gwent Police,Gwent Police,-2.719326,51.805714,On or near Castle Close,W01001576,Monmouthshire 004D,Unable to prosecute suspect
5a54ce88ff5163cea7f32d1a6bf82c43d4ded133ea33fb0f9c355d01746d4c38,2022-09,Gwent Police,Gwent Police,-3.264621,51.706881,On or near Watson Row,W01001360,Caerphilly 002A,Unable to prosecute suspect
bd4364ac7895d283197ab2a87b108f5a6e8a233596bb1ecc34d2044e9d4f1cbc,2022-09,Gwent Police,Gwent Police,-3.215412,51.588997,On or near Heol Cae Celynnen,W01001371,Caerphilly 022A,Unable to prosecute suspect
aab14281cbfcbaca34b071a571087fcf5f93172a48f36261c57f1820812c54f9,2022-09,Gwent Police,Gwent Police,-3.001125,51.648684,On or near Twm Barlwm View,W01001507,Torfaen 008D,Unable to prosecute suspect
39969788e18a0b4788b049f80123d8132180c197c60faab319801d4fadacdc3a,2022-09,Gwent Police,Gwent Police,-3.001125,51.648684,On or near Twm Barlwm View,W01001507,Torfaen 008D,Unable to prosecute suspect
2fb07f6798c6b50bbc4617b13514e24df98824797182ebff22dd7ed252adb6ef,2022-09,Gwent Police,Gwent Police,-3.203657,51.668515,On or near Alderman Close,W01001348,Caerphilly 009A,Unable to prosecute suspect
9a7265bf42d686915dd666827e5310c354c182145e2a279950027fa50a06da43,2022-09,Gwent Police,Gwent Police,-3.003902,51.689959,On or near Gloster's Parade,W01001511,Torfaen 005B,Unable to prosecute suspect
21377306c15a4d41362ecb554357fe0726168aff8d28eab0efc05f19b53db40e,2022-09,Gwent Police,Gwent Police,-3.139833,51.597174,On or near Lydwood Close,W01001343,Caerphilly 021B,Unable to prosecute suspect
abf997796d2b2a0ed99796d198c2d2b5ff2dbaf0f3e970d403832c612294f95d,2022-09,Gwent Police,Gwent Police,-2.964328,51.581331,On or near Ifton Place,W01001642,Newport 013A,Unable to prosecute suspect
4b2fc7b883b9ead3137bbf40cc517aa78362687a72a906e8b2c8c5995f419647,2022-09,Gwent Police,Gwent Police,-3.197173,51.794850,On or near Heol Gwyn Lliw,W01001440,Blaenau Gwent 001A,Unable to prosecute suspect
19644d58a0ff6807accce85d6bd546dc808a259ec22c4692bae8a179efc3d961,2022-09,Gwent Police,Gwent Police,-2.959802,51.612452,On or near Westgate Court,W01001628,Newport 001F,Unable to prosecute suspect
18c7a2d6ef1f2f010a3cb405d62999d1750230b07eb81dd87ef2d730b93e1e42,2022-09,Gwent Police,Gwent Police,-3.001702,51.605340,On or near Brynglas Court,W01001682,Newport 006C,Unable to prosecute suspect
8af1611cfad7d7029b46abfff39873f43689e68a2d945376d10f00dbc057c7a1,2022-09,Gwent Police,Gwent Police,-2.984632,51.598615,On or near Orchard Court,W01001680,Newport 007E,Unable to prosecute suspect
a2a649646fc50465b152c55dea4a93bd28f21a1f8786c2c573d735ea1069849f,2022-09,Gwent Police,Gwent Police,-3.175690,51.680776,On or near Syr Dafydd Avenue,W01001391,Caerphilly 006F,Unable to prosecute suspect
3a1b4304271400270814718059d9f8a33af08aadbe62f40dc7b6b29cbdd633fe,2022-09,Gwent Police,Gwent Police,-2.888891,51.595450,On or near Waltwood Road,W01001649,Newport 004D,Unable to prosecute suspect
b1ea5c742185ed938f667d985087964dbb1a325b61d5a2eaad7f0b71a5bfdf6c,2022-09,Gwent Police,Gwent Police,-3.209409,51.783396,On or near Bridge Street,W01001456,Blaenau Gwent 004C,Unable to prosecute suspect
210eb16cbfaa12e21a80a21b11137c9e5d01dd359b72a3a8374791885471d9c3,2022-09,Gwent Police,Gwent Police,-2.947086,51.582280,On or near Moorland Park,W01001646,Newport 015E,Unable to prosecute suspect
08692117e249d298439d4d9aeb07b3ffaf5a57809582584939f433fcac19810f,2022-09,Gwent Police,Gwent Police,-3.234168,51.657867,On or near Valley View,W01001363,Caerphilly 012A,Unable to prosecute suspect
8a29c8cc72c0f8dfcdf7f7c3f42f01650458c122f62e086d59c4aa5dfafdf98d,2022-09,Gwent Police,Gwent Police,-3.278990,51.615414,On or near Graig Terrace,W01001332,Caerphilly 018C,Unable to prosecute suspect
401e28fe56c963d1a00b2a33495037d10df2ba387647fa859dc2d5b7b128f11e,2022-09,Gwent Police,Gwent Police,-3.099533,51.608331,On or near Station Place,W01001412,Caerphilly 017B,Unable to prosecute suspect
fc24b2c882d34eb8f8ae5b40445bde927075eb9cc862278da46d4bd1bedc4db3,2022-09,Gwent Police,Gwent Police,-2.961145,51.582328,On or near Camperdown Road,W01001642,Newport 013A,Unable to prosecute suspect
bfe1d8728d6279f7c0842e63595297c90235bbd9d2da212f9191a33f344f997b,2022-09,Gwent Police,Gwent Police,-3.197082,51.668115,On or near Hillside Terrace,W01001350,Caerphilly 009C,Unable to prosecute suspect
2089563b9d00800f5d4054e077a742e193c2cc8db0b3c8ec628474888eca7f82,2022-09,Gwent Police,Gwent Police,-3.126690,51.700174,On or near Hyde Street,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
f9be92d57f26d1b1aee98a946e740cbc34c32a1d85ac8cb51646e5b0b82b809f,2022-09,Gwent Police,Gwent Police,-3.224778,51.639344,On or near Park Road,W01001369,Caerphilly 012D,Unable to prosecute suspect
bce6b3b1af6ccfb5b279e5a196e3f98abeab6b1e330186baf71c5907fcf997d2,2022-09,Gwent Police,Gwent Police,-3.218807,51.643021,On or near Saint Anne's Gardens,W01001369,Caerphilly 012D,Unable to prosecute suspect
36466f6ef36da344014ba923a9b47ab02ee989666f8bbf3452604aaa41942c5b,2022-09,Gwent Police,Gwent Police,-3.187926,51.655296,On or near Commercial Street,W01001403,Caerphilly 011C,Unable to prosecute suspect
bf79182cb26caffdc51501a508d643c984aae57665cf2eb356d4864522acb3c1,2022-09,Gwent Police,Gwent Police,-2.950357,51.588260,On or near Delius Close,W01001610,Newport 015C,Unable to prosecute suspect
7a0f62764361f6b0c0ff4f67e30089c730e426567ce4ccbfcf5ad38478bfdc8b,2022-09,Gwent Police,Gwent Police,-3.252790,51.663677,On or near Haman Place,W01001414,Caerphilly 008A,Unable to prosecute suspect
84b22d197bd1bc4c71489f93341e03383da5b5f051eb2a91d83a185e94c3052c,2022-09,Gwent Police,Gwent Police,-3.212547,51.782024,On or near Brynheulog Street,W01001458,Blaenau Gwent 004E,Unable to prosecute suspect
3803d1f225ca9651361274652bd167a092438637355707da87484b86bf9d1fc3,2022-09,Gwent Police,Gwent Police,-3.128088,51.720302,On or near Bridge Street,W01001476,Blaenau Gwent 009D,Unable to prosecute suspect
6c7ab0ce85bb1be624a4e021deb83fdaee0487c9cfca5e6cf00c1d4491227562,2022-09,Gwent Police,Gwent Police,-3.229027,51.593405,On or near Central Street,W01001368,Caerphilly 019C,Suspect charged
77aebeec98a9a7e4e61e29fac8aa6cdc483dfd77d0f77763f8dc67bea8a0d43a,2022-09,Gwent Police,Gwent Police,-3.229027,51.593405,On or near Central Street,W01001368,Caerphilly 019C,Suspect charged
8afdd2d2ab1a29e59e5c75c57caed95d4b95298ef425e215723772edcf852f13,2022-09,Gwent Police,Gwent Police,-3.202119,51.797084,On or near Heol Siloam,W01001440,Blaenau Gwent 001A,Unable to prosecute suspect
69f9590ba411f8078cb618be5716d9565c3bb70c01ff23c178167f4d2bbae292,2022-09,Gwent Police,Gwent Police,-3.013517,51.663819,On or near Glaslyn Court,W01001493,Torfaen 008A,Unable to prosecute suspect
e305599091f5cad74a346683569508a8702521a2cd6bb90884110eb63562603e,2022-09,Gwent Police,Gwent Police,-3.211804,51.786743,On or near Cemetery Road,W01001458,Blaenau Gwent 004E,Suspect charged
b2245042517817005192fa266bd9c91f7cdf8003462ba960757f867b0152024c,2022-09,Gwent Police,Gwent Police,-3.023394,51.688298,On or near ,W01001515,Torfaen 006B,Unable to prosecute suspect
9289e2de271897c405911081712521daaa996bca7ff26816414e2c78eb864231,2022-09,Gwent Police,Gwent Police,-3.207549,51.777256,On or near ,W01001460,Blaenau Gwent 007E,Suspect charged
bfb1b6771326f7a6e609bf23c882cff8b3b6792fd870843648f83437894e9c56,2022-09,Gwent Police,Gwent Police,-3.015892,51.616781,On or near Oliphant Circle,W01001652,Newport 002B,Unable to prosecute suspect
d43bfa9fc0859ae5d302332d7ad3b976126f3c33c15e5d3d6843d7d1cbfe2c82,2022-09,Gwent Police,Gwent Police,-2.699797,51.664687,On or near Wyndcliffe View,W01001583,Monmouthshire 007B,Unable to prosecute suspect
358d49fc040486a47620b6bdf718b42cb7f94254eca39a3e66c4deadf0c77d95,2022-09,Gwent Police,Gwent Police,-3.223403,51.615647,On or near Glyn Bedw,W01001366,Caerphilly 019A,Unable to prosecute suspect
98654c7465c79e2413d1267bbae4efe0a561102ac27057b9c279f98f72420446,2022-09,Gwent Police,Gwent Police,-3.024476,51.561165,On or near Jamaica Grove,W01001913,Newport 020F,Unable to prosecute suspect
3d975149c93487b351c2d643fe54844bc8ddec3c735895a386bffc29efcb1b2c,2022-09,Gwent Police,Gwent Police,-3.002993,51.589243,On or near Serpentine Road,W01001603,Newport 012C,Unable to prosecute suspect
028c0925d2a17a3dc592fa543068082074e453909126779979cc4c28d62b628f,2022-09,Gwent Police,Gwent Police,-3.183327,51.801033,On or near Gurnos Estate,W01001449,Blaenau Gwent 002D,Unable to prosecute suspect
53a49abbbc1073e120a1621924b662b19b6aed16124af9d7ecbeabb1375b075e,2022-09,Gwent Police,Gwent Police,-3.305702,51.669448,On or near Pritchard Street,W01001321,Merthyr Tydfil 007D,Unable to prosecute suspect
5c4e308123100661850eba5db7e3b06195d4d2155994ef6239a781a9a9453e11,2022-09,Gwent Police,Gwent Police,-3.211398,51.576504,On or near Brookside Crescent,W01001422,Caerphilly 022F,Unable to prosecute suspect
f35495c0f241f5d462719b453937be8ea6d7fdfc4e303b9b98110e2b8b9759ef,2022-09,Gwent Police,Gwent Police,-3.161761,51.780711,On or near Verwey Road,W01001469,Blaenau Gwent 005F,Suspect charged
93aabe0a362a12ee86dfe02ed385ecf91f46f566424c3699ae79eff13f63a295,2022-09,Gwent Police,Gwent Police,-2.667611,51.628234,On or near Celandine Court,W01001592,Monmouthshire 008D,Unable to prosecute suspect
c5a24107bd1542461aa710fc3dc370685f7112a0ad5e9bdd892303e9591a6a69,2022-09,Gwent Police,Gwent Police,-3.060979,51.730395,On or near Greenwood Road,W01001484,Torfaen 002C,Unable to prosecute suspect
4596ad2f4b8e0413397f89234bc7908f199d9eaa4291eb34a517515b4ba8d6b3,2022-09,Gwent Police,Gwent Police,-3.016038,51.617508,On or near Trevithick Close,W01001652,Newport 002B,Unable to prosecute suspect
9b0b2f5f0e532a4efc90051a553d5b24196608f7b4c5ea5b712547bd284c1ab0,2022-09,Gwent Police,Gwent Police,-3.154507,51.613908,On or near Nine Mile Point Road,W01001430,Caerphilly 015B,Unable to prosecute suspect
5dcd0c6057cd138833910be29a97ec0aea09e772accaa40320d4270569328ce9,2022-09,Gwent Police,Gwent Police,-3.237124,51.680945,On or near Ash Place,W01001339,Caerphilly 004D,Unable to prosecute suspect
61bf597f7bbf766a9221e3d9e43612737ac427d28fe07d5975290c3a94c52dc6,2022-09,Gwent Police,Gwent Police,-3.024136,51.553112,On or near Picton Walk,W01001912,Newport 020E,Unable to prosecute suspect
f2d51071fc53d590e82ed7cdda398f10874442220f35f5d6e96114daf5775e74,2022-09,Gwent Police,Gwent Police,-3.146800,51.662808,On or near Pennar Street,W01001380,Caerphilly 010A,Suspect charged
b910c8cfc1a4c63446d524686b68f49dcfe02aae6546619c6b42c93bbb6a965a,2022-09,Gwent Police,Gwent Police,-3.401554,51.687451,On or near Bronallt Terrace,W01001142,Rhondda Cynon Taf 005F,Unable to prosecute suspect
da4189b411ed82ad5b933eeaa36ab4f77d34cea5734ec353fa646dd82846ccfe,2022-09,Gwent Police,Gwent Police,-3.208956,51.596482,On or near Derwyn Las,W01001340,Caerphilly 020A,Unable to prosecute suspect
57274ae01beea7cc3dc5ac7006858c5909718528eb6fcf7815695a4e3c038b1a,2022-09,Gwent Police,Gwent Police,-3.071666,51.733490,On or near Pisgah Close,W01001483,Torfaen 002B,Suspect charged
d23179f6200ac6c1851084bcf0235f3bf21e5db013f1c656dbd2f3b94347bd62,2022-09,Gwent Police,Gwent Police,-3.012917,51.835704,On or near Charles Crescent,W01001909,Monmouthshire 002F,Unable to prosecute suspect
d0fd3c69fc0b260745ecb2cf7d8e75fb785796e917fd7bfa3df34c98f6275eb4,2022-09,Gwent Police,Gwent Police,-3.238759,51.642272,On or near Lewis Street,W01001433,Caerphilly 013E,Unable to prosecute suspect
0a3cb47e7a1085b3fbb6cc036e1d7449bd8ab8f73fc2379282e551c89f043b14,2022-09,Gwent Police,Gwent Police,-3.128962,51.723980,On or near Alexandra Road,W01001476,Blaenau Gwent 009D,Suspect charged
0fc02739de4b2637a7fa2198bc5b7b45fef3f49a5cff11fc5100f5f2fc351689,2022-09,Gwent Police,Gwent Police,-2.946149,51.575864,On or near ,W01001646,Newport 015E,Unable to prosecute suspect
e1d4535d0f87059b213e8f66e43a26a047e125b0701c2a066d500e255d5078f3,2022-09,Gwent Police,Gwent Police,-3.252637,51.662842,On or near St Cattwg's Avenue,W01001418,Caerphilly 008E,Unable to prosecute suspect
322c97568fe6828575f4bdbeeec5613083313d7f2920c2ee7208bbb554eed310,2022-09,Gwent Police,Gwent Police,-2.737161,51.806323,On or near Ffordd Opulus,W01001553,Monmouthshire 004B,Unable to prosecute suspect
03ccc5b7ee58a7b11a71512fcf592517863752cbf7898dc19ce21ca2aa96c4e9,2022-09,Gwent Police,Gwent Police,-2.983615,51.598282,On or near Orchard Mews,W01001680,Newport 007E,Unable to prosecute suspect
a1df7a114d62ecc52cde34ae3c1960cf61b6c8ef55487c30895f29552508701c,2022-09,Gwent Police,Gwent Police,-3.181496,51.740412,On or near Crosscombe Terrace,W01001450,Blaenau Gwent 007A,Unable to prosecute suspect
988e467c0f4264a66d4152ef383685b3e6d01febb1ce3ec9ffe7b83510825dac,2022-09,Gwent Police,Gwent Police,-3.134340,51.731211,On or near Church Street,W01001435,Blaenau Gwent 008A,Unable to prosecute suspect
22fbe2293cf1195281bc305928dd1a964cd67dbad9ee33695f24f8939350ee80,2022-09,Gwent Police,Gwent Police,-3.124666,51.723554,On or near Kimberley Road,W01001477,Blaenau Gwent 009E,Unable to prosecute suspect
51ce40a6c3161c5733c3e32952ed6f594f76c42cf795bc10ff34e74d5e63cc9f,2022-09,Gwent Police,Gwent Police,-3.030737,51.679116,On or near Maple Crescent,W01001516,Torfaen 006C,Unable to prosecute suspect
88da3f3b0508a4f9b931786deeaa92c6d4437a2299e19b3c691ed6f50e351234,2022-09,Gwent Police,Gwent Police,-2.989197,51.584082,On or near ,W01001687,Newport 014D,Suspect charged
54ca3a98059249cb99ad0722dbed39255c91e7b4bd8963d81b5c04c4d4743df5,2022-09,Gwent Police,Gwent Police,-3.234571,51.636517,On or near ,W01001434,Caerphilly 013F,Unable to prosecute suspect
8ce55c4132d408e41e7441f62b559d063bceff0fdcdd82d13478d6c1b127014e,2022-09,Gwent Police,Gwent Police,-3.223403,51.615647,On or near Glyn Bedw,W01001366,Caerphilly 019A,Unable to prosecute suspect
e5d4cb6f0c655f89e438b70ec35b0955b1dde63d91cacdfaea8aed67b7ea8f8c,2022-09,Gwent Police,Gwent Police,-3.011002,51.571569,On or near Cefn Adda Court,W01001633,Newport 019A,Unable to prosecute suspect
eedbf37beec4451c32537c8eb9f678de22c0e041141e9d3ad03cf73400a2a55e,2022-09,Gwent Police,Gwent Police,-2.997721,51.588461,On or near Cambrian Road,W01001685,Newport 014B,Unable to prosecute suspect
e377568687bea1853e61ff5b2b92367f58e1032b8a5e8a836da20a5ef895089c,2022-09,Gwent Police,Gwent Police,-2.968759,51.584091,On or near Henson Street,W01001643,Newport 013B,Unable to prosecute suspect
b73121880c1d428a5dc34de2af6ab8c3830c45b7d280ae11c9da8dafa4f1e97b,2022-09,Gwent Police,Gwent Police,-3.101635,51.613445,On or near Church Road,W01001411,Caerphilly 017A,Unable to prosecute suspect
c368ba01f4bc53cf58ae63321f7d1c4779b05931bd1ecfaa188e2ca6c88db918,2022-09,Gwent Police,Gwent Police,-3.011002,51.571569,On or near Cefn Adda Court,W01001633,Newport 019A,Unable to prosecute suspect
d4f2a3b6a60fab0d631892e70c804129d74d353026a7bcda12eef2817a07d355,2022-09,Gwent Police,Gwent Police,-3.089872,51.610777,On or near Rowan Road,W01001409,Caerphilly 016C,Unable to prosecute suspect
e492e3c54eba8fc6cad4fd97122628cc0aed783b0bde0e5ed98970774a16da20,2022-09,Gwent Police,Gwent Police,-3.161437,51.596261,On or near Penllwyn Lane,W01001343,Caerphilly 021B,Unable to prosecute suspect
09d47ebbc1e639abbffa3b23bd34609b36de28e745089b619dbe536343b5ec67,2022-09,Gwent Police,Gwent Police,-3.217720,51.686579,On or near Marsh Court,W01001326,Caerphilly 003B,Unable to prosecute suspect
19fbba01f4d685c57a38f3230316d316157774ff3433a9e3a8a4625ebe1be15a,2022-09,Gwent Police,Gwent Police,-3.193051,51.754044,On or near Park Place,W01001452,Blaenau Gwent 007C,Unable to prosecute suspect
55a5b8dd192e6dfedb698e2263061d0cc1c5bc82f3ae0bb81ed54dfa9041e67c,2022-09,Gwent Police,Gwent Police,-2.996158,51.578340,On or near Lewis Close,W01001662,Newport 018D,Unable to prosecute suspect
