Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3d4b680d069403c21c7bfb69174a90c373a5f3323a8a6e42843f643166c8bb62,2022-10,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
4560bb9dfbbc0fa552dd339b51ee0aaa4b1b73babc08a4834be5c311e7947d51,2022-10,Gwent Police,Gwent Police,-3.014149,51.832393,On or near Meadway,W01001558,Monmouthshire 002C,Investigation complete; no suspect identified
903e4f31dd23b7f23e3fda5058d1a3bf4e07a6f3c9248413737701bdd2a96c7f,2022-10,Gwent Police,Gwent Police,-3.041512,51.650707,On or near Pandy,W01001503,Torfaen 009B,Unable to prosecute suspect
9a0220faffb136bc73bfec8840cac9ef08614254851ca827e693bc49cae26e70,2022-10,Gwent Police,Gwent Police,-3.242944,51.686395,On or near Heol Caradoc,W01001339,Caerphilly 004D,Unable to prosecute suspect
c029b1541170f3bc08df3d5b28e45574ee0be4443d07368561eb5fb171084191,2022-10,Gwent Police,Gwent Police,-2.723912,51.804094,On or near Wyefield Court,W01001576,Monmouthshire 004D,Formal action is not in the public interest
1b974d2b2ac9d7b342ad9d84caa24096c70db1d1153c56fe15710824ca69a71c,2022-10,Gwent Police,Gwent Police,-3.032253,51.664986,On or near Beech Close,W01001522,Torfaen 007D,Suspect charged
b41f8a1a6607bdc95556ee782c067c5d7aabe2042ffc7f4ed6624227cbbdb6c2,2022-10,Gwent Police,Gwent Police,-3.044166,51.660556,On or near Aran Court,W01001538,Torfaen 009D,Unable to prosecute suspect
c6a10920845a425cca29e603be6fb17b703e59fb74630154b73fd7f5a9fa111b,2022-10,Gwent Police,Gwent Police,-3.159970,51.767368,On or near Supermarket,W01001443,Blaenau Gwent 005A,Suspect charged
ce5256fd6d96e1bd9876d972a5dd2ed95538cd605c9cb45fd1dcf72527f8c2a0,2022-10,Gwent Police,Gwent Police,-2.990190,51.591276,On or near EAST USK ROAD,W01001693,Newport 013E,Unable to prosecute suspect
2b13bfdaeb667640c19f736076ab61235812eb8b3684c4419f00989be06d6339,2022-10,Gwent Police,Gwent Police,-2.942085,51.596536,On or near KIER HARDIE DRIVE,W01001665,Newport 008D,Unable to prosecute suspect
7f20d9aef1dca96dce229af6195195a47026bab73c34852c9e1d298a89693de0,2022-10,Gwent Police,Gwent Police,-3.123645,51.699313,On or near NANT-Y-CWM,W01001465,Blaenau Gwent 009B,Unable to prosecute suspect
4d4943105482e0e1c12a84d78f495e8cbd7a0dbf354284acd0514b790e1c4fe4,2022-10,Gwent Police,Gwent Police,-3.027721,51.656403,On or near FFORDD CWMBRAN,W01001528,Torfaen 010D,Unable to prosecute suspect
58a07eef4414451327a2fb4c817aaf9eac83a5e294570634d4d1f0fa6da375db,2022-10,Gwent Police,Gwent Police,-3.022670,51.660026,On or near ST ANNE'S CLOSE,W01001521,Torfaen 007C,Suspect charged
0fe498a38eecc10401e822b27c670f4cd4a46631b6451ec0e1dfa2d5377962c0,2022-10,Gwent Police,Gwent Police,-3.159049,51.764805,On or near RIVER ROW,W01001443,Blaenau Gwent 005A,Unable to prosecute suspect
30fad8936df4ab3884d8721161aef65ec048beb298d20d8279cd238867025af5,2022-10,Gwent Police,Gwent Police,-3.159970,51.767368,On or near Supermarket,W01001443,Blaenau Gwent 005A,Suspect charged
6779030bea9b976565fe58f356b713da389ff0df47ec323f1bb99c862ce2283a,2022-10,Gwent Police,Gwent Police,-3.281634,51.747599,On or near Wine Street,W01001406,Caerphilly 001D,Suspect charged
455a5e7146c355cda3e26eaee4eedbda2646acc9765fe09dc295279b72ee6d28,2022-10,Gwent Police,Gwent Police,-3.025158,51.656228,On or near Taliesin,W01001519,Torfaen 007A,Unable to prosecute suspect
596b5adfd5e3ba4a5efb069d874de1a679e36bfd9acad07fd268605461906fdf,2022-10,Gwent Police,Gwent Police,-3.009950,51.816605,On or near Willow Close,W01001579,Monmouthshire 001E,Unable to prosecute suspect
e8362d1ddba1cff13a5d3aff86a1f83476f070cc571ec719ae6f7c0d42bfb189,2022-10,Gwent Police,Gwent Police,-2.943583,51.577570,On or near ,W01001646,Newport 015E,Suspect charged
0d9bd69c7ebc7232e212352961e4a48d7bea796c25826b75f41997b49afe994a,2022-10,Gwent Police,Gwent Police,-3.162857,51.777652,On or near The Walk,W01001469,Blaenau Gwent 005F,Unable to prosecute suspect
7a8949cc56f997cc308e800f59e38c5b4b356a2545f96a70e8fe38c7e86be37d,2022-10,Gwent Police,Gwent Police,-3.042269,51.715196,On or near Talfaen Close,W01001530,Torfaen 003C,Unable to prosecute suspect
f88dfd72b9c42983e7572f482a7c7e04d11ac89cd8b777e6338bd86e8adea706,2022-10,Gwent Police,Gwent Police,-3.205420,51.655927,On or near St Sannan Road,W01001402,Caerphilly 011B,Unable to prosecute suspect
544aab4c1dadc1fa5438c86566f078e2d599fe4be30f0b90789ba12d11bad76f,2022-10,Gwent Police,Gwent Police,-3.054861,51.642351,On or near Tramway Close,W01001499,Torfaen 011C,Unable to prosecute suspect
059688e6b0766a5fe76f1cbb7487edb4c7a328145b98e415908e6ef7ba84ae67,2022-10,Gwent Police,Gwent Police,-3.007555,51.684470,On or near Lancaster Road,W01001510,Torfaen 005A,Unable to prosecute suspect
6b52d10a720e6d009dff81d50d0d316b92c65d1e8508892325d121bff049b642,2022-10,Gwent Police,Gwent Police,-2.996517,51.594765,On or near Shaftesbury Street,W01001681,Newport 006B,Suspect charged
7e646a75be6e5a9f18ac02ab0982c6758c963b518b9223f4e0b9e3b7cca745f7,2022-10,Gwent Police,Gwent Police,-3.227977,51.581772,On or near Mill View,W01001370,Caerphilly 023A,Unable to prosecute suspect
bd8769a49a98506a60a43f70e758ec7e31b261952b2f92fc5ef79a8298b53590,2022-10,Gwent Police,Gwent Police,-2.987924,51.591268,On or near ,W01001693,Newport 013E,Unable to prosecute suspect
0ff857a3fe4fb1d4dbb853ecc55df06fc6d64817e3b5b7d348451f4edff7ff46,2022-10,Gwent Police,Gwent Police,-3.020117,51.682779,On or near Churchwood,W01001517,Torfaen 006D,Unable to prosecute suspect
b6a9fc4cbc4f7e0023c726635c0ccf6ad41b9054566feab0fa9200d2a3e58ac6,2022-10,Gwent Police,Gwent Police,-2.725172,51.808519,On or near Bowen Gardens,W01001577,Monmouthshire 004E,Unable to prosecute suspect
92dc935f242eaa9d18f716b5ebcaa8775e272ca62946de6929d630026aafcc97,2022-10,Gwent Police,Gwent Police,-3.238675,51.775844,On or near ,W01001462,Blaenau Gwent 006A,Unable to prosecute suspect
8db8e270f93a215189b10e88650feba708f64587989ea57f95bbefb3fd29fa25,2022-10,Gwent Police,Gwent Police,-3.220071,51.573267,On or near Cardiff Road,W01001424,Caerphilly 024C,Unable to prosecute suspect
18468c8cdc0b864b4a0459fc2a96b46134f1b778a8788887e943bde522a02dfe,2022-10,Gwent Police,Gwent Police,-3.019483,51.650684,On or near Redbrook Way,W01001506,Torfaen 010A,Unable to prosecute suspect
cadd8d97a0915fa537c53e88f6b7519cb1a605899ea58c978300289c8cd4d999,2022-10,Gwent Police,Gwent Police,-2.943649,51.584952,On or near Quilter Close,W01001668,Newport 010D,Unable to prosecute suspect
be0aa90efd78cfd789faa027964de10238caa429177307ccaffa8f4f0be06e65,2022-10,Gwent Police,Gwent Police,-3.041944,51.703307,On or near ,W01001524,Torfaen 004D,Unable to prosecute suspect
45a46a083d6130fd67560ae5d3b67d787b7dc3844375b8c51de134407737e9da,2022-10,Gwent Police,Gwent Police,-2.919934,51.602745,On or near Bailey Crescent,W01001639,Newport 004A,Unable to prosecute suspect
0bf1c70f4ec6beaa7d800453fbb9d822a203899eaa3fd5dc177fdc94e88dd008,2022-10,Gwent Police,Gwent Police,-3.174316,51.679099,On or near Maes-Y-Garn Road,W01001390,Caerphilly 006E,Local resolution
bfd41b06332dbf366333ffd5eb6aae4b11d538310da5031ba8387cda7672a742,2022-10,Gwent Police,Gwent Police,-3.033338,51.611630,On or near Helford Square,W01001619,Newport 003C,Unable to prosecute suspect
df8dcf60fb41bc2c15589635a87337b3b67bdac54d71bebb78a9df0ef715b708,2022-10,Gwent Police,Gwent Police,-3.082295,51.606099,On or near Forsythia Close,W01001408,Caerphilly 016B,Unable to prosecute suspect
3e2060fc417c0c1c9b1f238c86ac9ddfdf01672fd59226d01018cabef964c851,2022-10,Gwent Police,Gwent Police,-3.023895,51.657273,On or near Plas Islwyn,W01001519,Torfaen 007A,Unable to prosecute suspect
8e0f59b9abc2a3628c3f227438525b804dec98f79d5462d1c879226616ef71fc,2022-10,Gwent Police,Gwent Police,-3.008413,51.685307,On or near Monmouth Close,W01001510,Torfaen 005A,Unable to prosecute suspect
6462694e8b08f6815bc1261728fa0aa8d228c0cf762b9a00afb2108581e66473,2022-10,Gwent Police,Gwent Police,-3.021161,51.655255,On or near ,W01001506,Torfaen 010A,Unable to prosecute suspect
b948182ac05eeab89470ed13e1dd465fdacbaf9c9604c77c42405bbf4f117e8f,2022-10,Gwent Police,Gwent Police,-3.248458,51.772647,On or near Stryd Yr Undeb,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
e1522f21c3f1eee47d09fc26ceb659df09b0b90fba0dc870b967fc5f071f6e0c,2022-10,Gwent Police,Gwent Police,-2.885582,51.737172,On or near ,W01001560,Monmouthshire 006C,Formal action is not in the public interest
91d21956a4e9292a73c8378f3d1d4537ec868fedbabb2dcccde1be6344dcffc8,2022-10,Gwent Police,Gwent Police,-3.225186,51.585839,On or near ,W01001371,Caerphilly 022A,Local resolution
cecee9970b3b0f8505734acfd944fb3accaf67cca7f8e50180d832e0559d0ca0,2022-10,Gwent Police,Gwent Police,-2.931916,51.588570,On or near Fred Edwards Close,W01001666,Newport 010B,Unable to prosecute suspect
37b6d8410d3c961a9c1cf48ed140d9155ccf4a7f85fd66ecd1a4086fd2ab2037,2022-10,Gwent Police,Gwent Police,-3.217720,51.686579,On or near Marsh Court,W01001326,Caerphilly 003B,Unable to prosecute suspect
be9cf0161c37ef774170c4b0a3446c2ab1c8730431b1d741d4462c146f3211c4,2022-10,Gwent Police,Gwent Police,-3.035937,51.697809,On or near Pen-Y-Graig Terrace,W01001524,Torfaen 004D,Unable to prosecute suspect
cf03a30ba02a07dc9b6f9346c11170975b70585b2c666cf8fde4f627c2408396,2022-10,Gwent Police,Gwent Police,-3.061409,51.576150,On or near Sunnybank,W01001635,Newport 016A,Unable to prosecute suspect
da2660615e05541d494be55c99e419239bc5b2d79bc0933e34a55cff4004eaf3,2022-10,Gwent Police,Gwent Police,-3.220935,51.782863,On or near Llwyn Coedwig,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
367a607d4b93a032d41834094220a8350bae13872cc6a428f1b9b532f209baaf,2022-10,Gwent Police,Gwent Police,-3.214461,51.556583,On or near Cefn Carnau Lane,W01001426,Caerphilly 024E,Unable to prosecute suspect
226666ab9cd58f25c76947e58ec8f9684fdc98f942316744fdc557b5ff86d963,2022-10,Gwent Police,Gwent Police,-3.042114,51.651771,On or near Charston,W01001503,Torfaen 009B,Unable to prosecute suspect
824aa39326f453623d9b63546fa62b773c607c3b8ed04ba6e51b0eee9ae42e83,2022-10,Gwent Police,Gwent Police,-3.214813,51.595244,On or near Rhiw Cae'r Celyn,W01001340,Caerphilly 020A,Unable to prosecute suspect
1e7b62407cf2a1d0f22abe76a71991f8e22500a8cc3913c36a378f5ac4ff1735,2022-10,Gwent Police,Gwent Police,-3.025158,51.656228,On or near Taliesin,W01001519,Torfaen 007A,Unable to prosecute suspect
156d418f3ce60498e0e124c6582b323ae19af9398925538f73e6e909390d45fe,2022-10,Gwent Police,Gwent Police,-3.295818,51.738056,On or near Heol Iago,W01001361,Caerphilly 002B,Unable to prosecute suspect
e98c9c56a11e2d52fed2749dcec45f8bb16d42292dbe4c1285e45570b4f4016d,2022-10,Gwent Police,Gwent Police,-3.132110,51.637846,On or near Priory Court,W01001327,Caerphilly 014A,Unable to prosecute suspect
9dc7091286eca02c1bddf3c670ae519f8d0696b2a6063e2213b195117e8631c2,2022-10,Gwent Police,Gwent Police,-3.288384,51.764888,On or near Church Street,W01001429,Caerphilly 001F,Unable to prosecute suspect
8a7ed869c5ff7423dae1306a90b29ae49086c410d26cb67b0f7f4b57600c645c,2022-10,Gwent Police,Gwent Police,-2.741172,51.607634,On or near Crick Road,W01001542,Monmouthshire 009A,Local resolution
71ab9687a7e491a34ae99525aa05f7fe5aa70a53572415b836cc7dc6bbe9c0ea,2022-10,Gwent Police,Gwent Police,-3.048785,51.701534,On or near Wern Hill,W01001491,Torfaen 004A,Unable to prosecute suspect
8721ef6cd31c9ff3a830551a050fc1fe2ab7ec19e887bf9cc5aeb74de818766d,2022-10,Gwent Police,Gwent Police,-3.066135,51.742739,On or near Gwyn Crescent,W01001482,Torfaen 002A,Unable to prosecute suspect
3241f53aab5092843d72bf414bd7ccbea3704065ecdb50c1eafe7efdd282d78c,2022-10,Gwent Police,Gwent Police,-2.989576,51.590256,On or near Grafton Lane,W01001693,Newport 013E,Unable to prosecute suspect
1de87512526d5d0845015ea58ade8a4bc448de41b30ab191dc33900830e25c14,2022-10,Gwent Police,Gwent Police,-2.989576,51.590256,On or near Grafton Lane,W01001693,Newport 013E,Unable to prosecute suspect
e492e3c54eba8fc6cad4fd97122628cc0aed783b0bde0e5ed98970774a16da20,2022-10,Gwent Police,Gwent Police,-3.161437,51.596261,On or near Penllwyn Lane,W01001343,Caerphilly 021B,Unable to prosecute suspect
d55ae89c4aa694c7cab790655293a6421bcd4e4ba91ba860e34aa684ccac351c,2022-10,Gwent Police,Gwent Police,-2.965988,51.619477,On or near Eastfield Way,W01001627,Newport 001E,Unable to prosecute suspect
13039ba38f1d6a8e8865e57ee38a999b08dc027d9b933a08cfaffe2643919160,2022-10,Gwent Police,Gwent Police,-3.207949,51.780821,On or near ,W01001461,Blaenau Gwent 007F,Unable to prosecute suspect
4dfd79198afd7d49428f4c31a59125d3066b8e49c06de1459b1cfed35db97413,2022-10,Gwent Police,Gwent Police,-3.252557,51.767325,On or near Attlee Way,W01001479,Blaenau Gwent 006D,Unable to prosecute suspect
0c79a3bd5483d3be7efcdd7dcc26320ab57ce0c8bd8ffba35c8d44f603446c2d,2022-10,Gwent Police,Gwent Police,-3.256170,51.783148,On or near Fair View,W01001480,Blaenau Gwent 003E,Suspect charged
05de9a54dfe272ece58db2026e57387fd02347a481df3d3b9015743875050883,2022-10,Gwent Police,Gwent Police,-3.193116,51.664127,On or near ,W01001350,Caerphilly 009C,Unable to prosecute suspect
e9fdaa235650b88d100dde38cf07dc470c6d204807a5edc8043df46d5ef0ba43,2022-10,Gwent Police,Gwent Police,-3.023634,51.802073,On or near B4269,W01001564,Monmouthshire 003D,Unable to prosecute suspect
08a35d6375e5ccf41c6c104d16b27a3a95b2482b67d43657755692c97b451dce,2022-10,Gwent Police,Gwent Police,-3.240087,51.784011,On or near Green Meadow,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
d61606467ea7812c7ac481449c1f11b354b386f9acab591dcd5ebf091098f579,2022-10,Gwent Police,Gwent Police,-3.006790,51.647359,On or near St Brides Close,W01001507,Torfaen 008D,Unable to prosecute suspect
2b9581d9f3b9e4c9e7ca44d6e86d3854bbc0cfd28eb24d15dd135c4861cccc1c,2022-10,Gwent Police,Gwent Police,-3.237001,51.717785,On or near Long Row,W01001384,Caerphilly 002C,Formal action is not in the public interest
631e7415e4f9cf37520599f29b836d5579aa3b619370eb9c2332c0c0ccca79ca,2022-10,Gwent Police,Gwent Police,-3.089122,51.827038,On or near Cae Derw,W01001563,Monmouthshire 003C,Unable to prosecute suspect
527d45d75bddb3ef9dd60317ee6c0696ce93c5cd0cae76d201a1b213560967e5,2022-10,Gwent Police,Gwent Police,-3.223515,51.664354,On or near High Street,W01001387,Caerphilly 007C,Formal action is not in the public interest
c795b5728ee3cdb856826e1b28880688400df8e78a4bd8c00f0288d265b75cee,2022-10,Gwent Police,Gwent Police,-2.762913,51.586590,On or near LONGFELLOW COURT,W01001598,Monmouthshire 010F,Local resolution
bd77e42bb8c9a0fe94809269b9b0eec3ae6ef8b4f1800e4557d0d31d49086f47,2022-10,Gwent Police,Gwent Police,-3.205350,51.582978,On or near Dol Fran,W01001421,Caerphilly 022E,Formal action is not in the public interest
376ddfaeb0604d19edbf65ed1e84a249e7b0cc0d78f3cf34a59e58cbe551fe44,2022-10,Gwent Police,Gwent Police,-3.259473,51.786197,On or near MERTHYR ROAD,W01001480,Blaenau Gwent 003E,Unable to prosecute suspect
a04283087549a7b7b7564fadfbd41a85e9e24c2d20251b0659813c0ffaebb28a,2022-10,Gwent Police,Gwent Police,-3.069238,51.593073,On or near CROCUS CLOSE,W01001670,Newport 009B,Suspect charged
0eff71a74c919ad29bf8de5b8e7fe1432aebef5defcfa28246b31d2e055f9c75,2022-10,Gwent Police,Gwent Police,-3.206914,51.579365,On or near Attlee Court,W01001421,Caerphilly 022E,Unable to prosecute suspect
b0ce63d9da16bc8bd3929f3b7d485f3b62530b436a40a4e57db89961c04c5d45,2022-10,Gwent Police,Gwent Police,-2.961676,51.598607,On or near Renoir Road,W01001614,Newport 005A,Suspect charged
17a6bc0c9a2e93efcc6e689b75df7e6073a769214cc3232895a7702de5363dee,2022-10,Gwent Police,Gwent Police,-3.248221,51.775617,On or near Bournville Terrace,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
605053d56ee221343195541ca4831ac1954764a54493865a776c974332e357fa,2022-10,Gwent Police,Gwent Police,-2.990700,51.580877,On or near Tredegar Street,W01001661,Newport 018C,Unable to prosecute suspect
066795a1664e5188c70591d73785653b53d4a544a98d3208106a3540a8e821e5,2022-10,Gwent Police,Gwent Police,-2.743850,51.585939,On or near Lapwing Avenue,W01001588,Monmouthshire 010D,Unable to prosecute suspect
c4944d0000b87695b327986e0db58d59d080d7107cdd37c9d3c01ceca3d6ba35,2022-10,Gwent Police,Gwent Police,-2.961676,51.598607,On or near Renoir Road,W01001614,Newport 005A,Unable to prosecute suspect
1209ac8700eb8e2f35de034716256081df71bdabb744afb2eb0a4a9fa49d49ad,2022-10,Gwent Police,Gwent Police,-2.993517,51.580979,On or near ,W01001662,Newport 018D,Suspect charged
07a7a2eb37fffe67976f027082c14a0f1f31e9dcf191e72c52d8ad2e6774e562,2022-10,Gwent Police,Gwent Police,-3.021096,51.572605,On or near Macaulay Gardens,W01001632,Newport 017D,Unable to prosecute suspect
70f84d4cbe4f24998d4ceb9023203e2ab3aa052e3cda0e8bb2ebf66a8082b3f3,2022-10,Gwent Police,Gwent Police,-2.948532,51.548451,On or near St Mary's Road,W01001647,Newport 015F,Unable to prosecute suspect
71435f87c1064e2376d9b5ba2dad7f3154cbe49d9d3a51476edbd72cacfc218b,2022-10,Gwent Police,Gwent Police,-3.208586,51.577675,On or near Buxton Court,W01001422,Caerphilly 022F,Unable to prosecute suspect
2d55f854ef871250c81cca793372acda11a3eb83f139f7d66fa13c7225591905,2022-10,Gwent Police,Gwent Police,-3.274299,51.752570,On or near Nursery Crescent,W01001376,Caerphilly 001C,Unable to prosecute suspect
f71e7b3bddd1b1aa87e78bd3ea469e1c0c47ff547aa679ca847bc84ae6ab2ac1,2022-10,Gwent Police,Gwent Police,-3.048591,51.651201,On or near Barnets,W01001502,Torfaen 011E,Unable to prosecute suspect
b6873aa99c2ce6752bd52f680c2e0948182cefd465fe57cae1ae4ac2c783565a,2022-10,Gwent Police,Gwent Police,-2.675080,51.640843,On or near Upper Nelson Street,W01001587,Monmouthshire 008C,Unable to prosecute suspect
fdaa420d8964bafddde9f96d0a071f34a9c6cdfc1ac53fefda0078f743dd6317,2022-10,Gwent Police,Gwent Police,-3.004692,51.658338,On or near ,W01001495,Torfaen 008C,Unable to prosecute suspect
fac3059051052631864c0017cbcddcf724952891c8ce455ffc2e07a986b72cb0,2022-10,Gwent Police,Gwent Police,-2.983541,51.587528,On or near Malvern Road,W01001690,Newport 013D,Unable to prosecute suspect
01fabc0735345f4da027681bb49e781b9aa8db1cda752ad7c1a9eb84cc9b0640,2022-10,Gwent Police,Gwent Police,-3.020372,51.649121,On or near Whitebrook Way,W01001506,Torfaen 010A,Unable to prosecute suspect
61ee2facfe30e8128c66e3119a415b21faca0f166e2d95edce81f85e2b7c0278,2022-10,Gwent Police,Gwent Police,-3.239679,51.785490,On or near Rhoslan,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
0d80f87c13873c7fbdc585de43f9a7a9b6723cad5dd733bacb289b847844457d,2022-10,Gwent Police,Gwent Police,-3.232288,51.688189,On or near West Street,W01001337,Caerphilly 004B,Unable to prosecute suspect
e24edc9681cfb150e98f0a269740df331b8cdbe6bce54a943dc7fb38a761a7a7,2022-10,Gwent Police,Gwent Police,-3.083719,51.542802,On or near Channel View,W01001657,Newport 020C,Unable to prosecute suspect
7c674b3760fe3c464274d7a8d99857f79cd57401fbc09d25f87a11b4986e6978,2022-10,Gwent Police,Gwent Police,-3.037633,51.707424,On or near Chapel Walk,W01001525,Torfaen 003A,Unable to prosecute suspect
5673dc7702839b20fd652ffd42b5414957f94d46db8d8c2d86d00af3cddb7c5f,2022-10,Gwent Police,Gwent Police,-3.231430,51.604323,On or near ,W01001368,Caerphilly 019C,Unable to prosecute suspect
56bc548c6385a60cf89c649dea99a5baa8c8b97f5590b47e289e332e28e144ff,2022-10,Gwent Police,Gwent Police,-3.231430,51.604323,On or near ,W01001368,Caerphilly 019C,Unable to prosecute suspect
a53d81cd1eb7518e7cfec62fd4272c93796a1f47d2d3b334f9a5cb9be6eb6ff7,2022-10,Gwent Police,Gwent Police,-3.239619,51.682258,On or near Oak Place,W01001339,Caerphilly 004D,Unable to prosecute suspect
5f970766e79d630c441e39ddaeb237188bfb42ed7fca2bb4852f97e4cde00baa,2022-10,Gwent Police,Gwent Police,-3.192472,51.648407,On or near Gelli Lane,W01001405,Caerphilly 011E,Unable to prosecute suspect
2a4a41dfb465467fb4621afe071b2579378b8d82b21f49cea5e45076f6bd863c,2022-10,Gwent Police,Gwent Police,-3.022696,51.679142,On or near St Oswalds Close,W01001517,Torfaen 006D,Unable to prosecute suspect
a201de5d58a20384821c1251024abd0de47e6d9a32ada2c8b9739bfce22242d1,2022-10,Gwent Police,Gwent Police,-3.180974,51.737046,On or near Stanfield Street,W01001451,Blaenau Gwent 007B,Unable to prosecute suspect
8eafc3c4bacdcc877b676e6aa5572949c9f5d3dd8250493823a1931917b5311f,2022-10,Gwent Police,Gwent Police,-3.062403,51.587830,On or near Ebbw Close,W01001672,Newport 009C,Unable to prosecute suspect
3f5381283e9dc22c65d508395ea56242f6c491811834b5244469a1346d121819,2022-10,Gwent Police,Gwent Police,-3.032376,51.585158,On or near Brickyard Lane,W01001604,Newport 012D,Unable to prosecute suspect
81e2440b7c8b7c17b7b1b5f1e41c8423c74636d9c104e1f33ac854a7ad4bba2f,2022-10,Gwent Police,Gwent Police,-3.209750,51.674136,On or near Bedwellty Road,W01001352,Caerphilly 007A,Unable to prosecute suspect
b8d98bafb4db2a8dbda375907bed05f15962978a1c28786cd1c586fa94797f0f,2022-10,Gwent Police,Gwent Police,-3.022664,51.613512,On or near The Bryn,W01001622,Newport 003F,Unable to prosecute suspect
aa036433c5506731c6add7fbc14181b4a879554d51db5ac135b2462505f0c582,2022-10,Gwent Police,Gwent Police,-3.220062,51.796737,On or near School Lane,W01001471,Blaenau Gwent 001E,Unable to prosecute suspect
5bf3cc5bed088d2afd8da5f0ceaeea9d17ce788e2266605ad6e53d0ed1235612,2022-10,Gwent Police,Gwent Police,-3.024654,51.608855,On or near Lodden Close,W01001617,Newport 003A,Unable to prosecute suspect
7acb9572dcddf2491fefa0b4dcf25ec44578158297ef77de5dccc69f09e150c4,2022-10,Gwent Police,Gwent Police,-3.246597,51.775911,On or near ,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
39e5fbf40b3fcde353ed0cc25f841c2c1ca9df29091ea4eb2ebe1fc4060a6f10,2022-10,Gwent Police,Gwent Police,-3.006025,51.831222,On or near Croesonen Parc,W01001909,Monmouthshire 002F,Unable to prosecute suspect
ca78bfcc186920f2288bcd5d80d52f493ba76f87940bf1964fe21dfa90b9fa2d,2022-10,Gwent Police,Gwent Police,-2.990729,51.580221,On or near Albert Street,W01001661,Newport 018C,Unable to prosecute suspect
927d845338ba9f60643631289277ba5dea5aa5e992ecfd7d7ef2014961b7caf2,2022-10,Gwent Police,Gwent Police,-3.191941,51.637002,On or near ,W01001431,Caerphilly 015C,Unable to prosecute suspect
62d0b6212fcea41315ed1500effb4dffa4dc09e968bf3743bfba503e75cbc9f9,2022-10,Gwent Police,Gwent Police,-3.165960,51.593060,On or near Dickens Court,W01001345,Caerphilly 021C,Unable to prosecute suspect
a179bf2a4a032eb304d5579f4e169c533c21f52e5a3cb7776ba4ee07f479b824,2022-10,Gwent Police,Gwent Police,-3.165960,51.593060,On or near Dickens Court,W01001345,Caerphilly 021C,Unable to prosecute suspect
101fb5cba7b8c26458bd79e8990cfcbf42e88ee17ffc867a289c068aeab063e7,2022-10,Gwent Police,Gwent Police,-2.992316,51.590799,On or near Clarence Place,W01001693,Newport 013E,Suspect charged
c80fc90f77922d993a2d6084f5c20aae723da197d0f45bf4504f52356d7b2ba4,2022-10,Gwent Police,Gwent Police,-3.235642,51.681761,On or near Marwyn Gardens,W01001339,Caerphilly 004D,Unable to prosecute suspect
33935d8e44626fc0b402ea5ab83d9638e8f0eb000a6e3622ca86e53c288f51f2,2022-10,Gwent Police,Gwent Police,-3.234530,51.691933,On or near Clos Y Graig,W01001338,Caerphilly 004C,Unable to prosecute suspect
064186896d4376bfef5cc2ade78429ed7d864d2f727c6c7c4718ad2722934cf2,2022-10,Gwent Police,Gwent Police,-3.242974,51.641544,On or near Brynview Avenue,W01001432,Caerphilly 013D,Unable to prosecute suspect
a9242756a40af7b5e1b022164c76a28890ba5271a18ad3b26b40a8ea63f05c3f,2022-10,Gwent Police,Gwent Police,-3.260115,51.790488,On or near Pen-Y-Bont,W01001474,Blaenau Gwent 003C,Unable to prosecute suspect
16e3b9554cb47042ecade5d58b22939f2110df4093ab6e3fdc3eb4b8074472f1,2022-10,Gwent Police,Gwent Police,-3.045398,51.638057,On or near Stiels,W01001492,Torfaen 012A,Unable to prosecute suspect
13f41b23bec5abc90e4bda79340097c6229f0f07e977b0bf6837f99275b868ee,2022-10,Gwent Police,Gwent Police,-3.238661,51.684264,On or near Park View,W01001339,Caerphilly 004D,Unable to prosecute suspect
4cd83a832fc0b5657bfa1476a8c6d39ce2b214ba38179360dd1f60c57048b8bd,2022-10,Gwent Police,Gwent Police,-2.993517,51.580979,On or near ,W01001662,Newport 018D,Unable to prosecute suspect
08b95dfec29dc31506da01c651cc99237b848b76e73bcfd9d2abbccf112ab141,2022-10,Gwent Police,Gwent Police,-2.993437,51.586591,On or near ,W01001687,Newport 014D,Suspect charged
de6712c6603d6e9fa3de955df9f6e31817cd67a0eb29f0de1027f5e3be524356,2022-10,Gwent Police,Gwent Police,-3.041152,51.660879,On or near Broad View,W01001538,Torfaen 009D,Unable to prosecute suspect
b5d07ec9dbcf26c06149d4b99db123a6603ee3678e98acb858be09401b5ed46e,2022-10,Gwent Police,Gwent Police,-3.226987,51.649436,On or near BEECHFIELD AVENUE,W01001365,Caerphilly 012C,Unable to prosecute suspect
cae6ebc313b5187aa324f67597dacbd5cc72d5d29a6aef62f1d99735a55398ce,2022-10,Gwent Police,Gwent Police,-3.230161,51.599553,On or near LLYS CAMBRIA,W01001368,Caerphilly 019C,Local resolution
42bb47409d7ef48c5aa4bd23ac14d30fb0d13d8b8f3384dcde40af2c27045c17,2022-10,Gwent Police,Gwent Police,-3.052523,51.645600,On or near Pedestrian Subway,W01001497,Torfaen 011A,Unable to prosecute suspect
