Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a8912514922494a5acaa50c9a0a18ce7c7ae37d2fd03519e97e1c5c064bfbc13,2022-11,Gwent Police,Gwent Police,,,No location,,,Suspect charged
9394980828f91d7225f7e0398a0cef9d598d436e2b7e911098f172e7247a78a5,2022-11,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
4cb70f195c468bfc8e8109a4c8bf725f90123e796ad61bf699081f47cbc68878,2022-11,Gwent Police,Gwent Police,-3.222418,51.662837,On or near High Street,W01001387,Caerphilly 007C,Unable to prosecute suspect
926bba9517d3ca138a64db21294ca3ea449785b848def8e512255e2e9048e82c,2022-11,Gwent Police,Gwent Police,-3.234571,51.636517,On or near ,W01001434,Caerphilly 013F,Suspect charged
4b8b0bfdcb67d1d6d8d8d3a6c1e9a3d9bed8669e11a59c73f89d24340d2d1936,2022-11,Gwent Police,Gwent Police,-3.248458,51.772647,On or near Stryd Yr Undeb,W01001481,Blaenau Gwent 006E,Suspect charged
2588530c181b11d5913924f2ed3f621ab6ca293e58563e65414caca614c76562,2022-11,Gwent Police,Gwent Police,-2.714184,51.822649,On or near Vine Acre,W01001552,Monmouthshire 004A,Unable to prosecute suspect
b4b733833ae228833a859290df37a28ea4e9741ca9e09933fe0fb44ba434bdf0,2022-11,Gwent Police,Gwent Police,-3.137542,51.701877,On or near Pen-Y-Graig Terrace,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
eeb70a6ae15cc7b52825b827c4fdbced2084dddd44e3f36175fb9fd8c0d087f3,2022-11,Gwent Police,Gwent Police,-3.249003,51.779295,On or near Deighton Close,W01001480,Blaenau Gwent 003E,Suspect charged
b15ba3d7bfdce734b440007e95942ee53e55de3fa37daad0c10b84aed4f88646,2022-11,Gwent Police,Gwent Police,-3.001125,51.648684,On or near Twm Barlwm View,W01001507,Torfaen 008D,Unable to prosecute suspect
4ad7aa35760e9fe990c585f7468bcd6ead548e693aa83045a3b8d7fdd715eef0,2022-11,Gwent Police,Gwent Police,-3.024016,51.612619,On or near Plym Walk,W01001622,Newport 003F,Unable to prosecute suspect
0a5250f1af52b52c35448603cfed18dbc94431862cb3c9b300314c3d536574bb,2022-11,Gwent Police,Gwent Police,-3.013033,51.627857,On or near The Maltings,W01001505,Torfaen 013B,Unable to prosecute suspect
dcab557c247d0a5c9ced32dc8e385a8bf779113e0dcf4373414fb2456befe985,2022-11,Gwent Police,Gwent Police,-2.993766,51.583153,On or near Palmyra Place,W01001687,Newport 014D,Unable to prosecute suspect
2c704ed7fce9d3b82aa5f9269676202f1d130462869dd0cb105b6419cdcfd9e3,2022-11,Gwent Police,Gwent Police,-2.941483,51.587685,On or near Stanford Road,W01001609,Newport 015B,Unable to prosecute suspect
ada074b228bfedc4942fdcfe63e273edafb3e6038a1a4e92f70bb18903e85c31,2022-11,Gwent Police,Gwent Police,-3.221693,51.642847,On or near The Crescent,W01001369,Caerphilly 012D,Unable to prosecute suspect
a23159c61d4c818504b8150118cc6927916844b1923b3e71be43f0f6293def3c,2022-11,Gwent Police,Gwent Police,-3.193771,51.669246,On or near Cliff Road,W01001350,Caerphilly 009C,Unable to prosecute suspect
4548828fd072ba835f4d35c32fd4226c5f85f633438cd9ea6e47c2c3683caf21,2022-11,Gwent Police,Gwent Police,-3.138679,51.732140,On or near York Street,W01001435,Blaenau Gwent 008A,Suspect charged
8e60b8a943a24b4f2a536c245ff1219d6f3d57c936dce6c17ddcddcc8681f947,2022-11,Gwent Police,Gwent Police,-3.040970,51.702773,On or near Commercial Street,W01001524,Torfaen 004D,Unable to prosecute suspect
3cd4ec090a1817c757da0c7d7ab77e2d4e5f970a5bf7dd7702a60527f7abd604,2022-11,Gwent Police,Gwent Police,-3.181588,51.738955,On or near Aubrey Terrace,W01001451,Blaenau Gwent 007B,Unable to prosecute suspect
99eb0d545743aa217b535fa74ad860b7b59253c7e80bb80521d7ad876a0d4e8f,2022-11,Gwent Police,Gwent Police,-3.203397,51.780283,On or near Clos Pen Y Cae,W01001456,Blaenau Gwent 004C,Unable to prosecute suspect
bea5ab288285bf063d99b5ee416ea8e01d63e2c711efde4d4a038abfb1ffba2b,2022-11,Gwent Police,Gwent Police,-3.159035,51.764814,On or near River Row,W01001443,Blaenau Gwent 005A,Unable to prosecute suspect
0ff156bc3ec8fe97bab418a833e7337a857ccc63186860cf647d1eeeb8e695bd,2022-11,Gwent Police,Gwent Police,-2.989041,51.587563,On or near Amber Close,W01001693,Newport 013E,Unable to prosecute suspect
9f7f568958d4cabb00c327be9e343c1ac1f4b0432a0e59d6d08ed955445764d9,2022-11,Gwent Police,Gwent Police,-2.959450,51.586154,On or near Sycamore Avenue,W01001607,Newport 015A,Unable to prosecute suspect
59838d52b2d4a37d7885933061e1a155a65d78842cd1fe92df9619cd2e7d350e,2022-11,Gwent Police,Gwent Police,-3.087591,51.605951,On or near Machen Close,W01001408,Caerphilly 016B,Unable to prosecute suspect
0b48b09799d1345aa2bac01e5a43df25e99f83ae6388d226739cb88f788e13ee,2022-11,Gwent Police,Gwent Police,-2.982827,51.585214,On or near Morris Street,W01001690,Newport 013D,Unable to prosecute suspect
cc4a3281603046ee1e818ddb79290480d8f5019db2a666a675c719997d3b040a,2022-11,Gwent Police,Gwent Police,-2.920037,51.659967,On or near Ton Road,W01001565,Monmouthshire 006D,Unable to prosecute suspect
3ad5ae5db876ce4c74ccd90c5dc8acf88b3a49c631f88971093da855871101f1,2022-11,Gwent Police,Gwent Police,-3.239679,51.785490,On or near Rhoslan,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
9c1134b66b48c9173a086dea7452362d3db90bf48073a7f20922ec3c32bd66af,2022-11,Gwent Police,Gwent Police,-3.012917,51.835704,On or near Charles Crescent,W01001909,Monmouthshire 002F,Unable to prosecute suspect
46bd7a42eb484cd13dc3bcbcb0519c0e1c85b8b7256c8e58df9e7c35c8e5390c,2022-11,Gwent Police,Gwent Police,-3.228209,51.681281,On or near Park Place,W01001362,Caerphilly 003C,Unable to prosecute suspect
b716928a07234d120de77879cc713eaa6181e0e8afa055fbf1a6b1691a914b00,2022-11,Gwent Police,Gwent Police,-3.288384,51.764888,On or near Church Street,W01001429,Caerphilly 001F,Unable to prosecute suspect
1f365a51e9abfd452745b27aba9fc4be3aa6622e989f7e189677f6a0ea82541b,2022-11,Gwent Police,Gwent Police,-2.990801,51.583538,On or near Mellon Street,W01001687,Newport 014D,Unable to prosecute suspect
b2e415029644f4a830ee55aeebdcbdfe4bb508888acd1eae6943a6e34fc218a7,2022-11,Gwent Police,Gwent Police,-3.027226,51.652946,On or near ,W01001528,Torfaen 010D,Suspect charged
3dc10d23deeb45a6dbdbd4ac09d49d52a350cf3b6f576fd00ed24b4a84cccb95,2022-11,Gwent Police,Gwent Police,-3.145550,51.593171,On or near Tudor Gardens,W01001342,Caerphilly 021A,Unable to prosecute suspect
f73f72c1e7e211bcfb2f061add5c0aae0d463d8546f41170e592710e149f69a4,2022-11,Gwent Police,Gwent Police,-3.205420,51.655927,On or near St Sannan Road,W01001402,Caerphilly 011B,Unable to prosecute suspect
1503f8e3e7a0df574655e3952832b65878421c1b3f0cd432ec8a41914668cc82,2022-11,Gwent Police,Gwent Police,-3.003184,51.586787,On or near Ford Street,W01001685,Newport 014B,Unable to prosecute suspect
870e30b801e6f208f40a5d3eff2b4648cab5d08bdc5401d7c66fd6479112139d,2022-11,Gwent Police,Gwent Police,-3.025424,51.551374,On or near Llanidloes Mews,W01001913,Newport 020F,Unable to prosecute suspect
40a35a417b631edf664afdb3e6386214867907e1e8da20f5e7dda2d772382869,2022-11,Gwent Police,Gwent Police,-2.989308,51.570612,On or near Watch House Parade,W01001660,Newport 018B,Unable to prosecute suspect
d9a98657ca9b9ff75c9abb1ebf13a9dcacc3e72278a8306d016e4a10747ee4f6,2022-11,Gwent Police,Gwent Police,-2.768483,51.611316,On or near Heol Caerwent,W01001542,Monmouthshire 009A,Unable to prosecute suspect
8382fdc14813e862ec160adab1a2e2121e07d55993aaa3a62aab74629742566f,2022-11,Gwent Police,Gwent Police,-2.990428,51.592910,On or near Rudry Street,W01001676,Newport 007B,Unable to prosecute suspect
4478da21efd43ed7194f3551da9ebbd316a99696ee5d38eff16f31be7ece254e,2022-11,Gwent Police,Gwent Police,-3.008405,51.570278,On or near Bideford Close,W01001633,Newport 019A,Unable to prosecute suspect
8a3e808c0e80d0cf83f7723fc3d33682e80365383ce650e0fe6c6ef5dad6c72c,2022-11,Gwent Police,Gwent Police,-3.202119,51.797084,On or near Heol Siloam,W01001440,Blaenau Gwent 001A,Unable to prosecute suspect
7a9078d0bc4f6e3e6b415794d7e271346c9108242aa95ca41f607913dc4b5a7b,2022-11,Gwent Police,Gwent Police,-3.206575,51.770630,On or near Railway View,W01001459,Blaenau Gwent 007D,Unable to prosecute suspect
f818ec69c1dbe8d1ad45f0ecc6ff06103b97051a7ec6b3adbecc3d63545f23eb,2022-11,Gwent Police,Gwent Police,-2.939722,51.596088,On or near ,W01001663,Newport 008C,Unable to prosecute suspect
4db37bd139e917c934b79797efaa5c4976390b44919720030872078364490fbf,2022-11,Gwent Police,Gwent Police,-3.067333,51.726570,On or near Picton Road,W01001485,Torfaen 002D,Unable to prosecute suspect
cd1a7cbb7131d1678300318c21aef181161de71faca0b5c1bf69a9887aa11f5f,2022-11,Gwent Police,Gwent Police,-3.020224,51.641219,On or near Oakfield Mews,W01001504,Torfaen 013A,Unable to prosecute suspect
3913090c043b23ec29b1be45efb9e9c8186fa2994cb8a10bb4e5b883b170334e,2022-11,Gwent Police,Gwent Police,-3.209354,51.671199,On or near Marianwen Street,W01001352,Caerphilly 007A,Unable to prosecute suspect
ce2011dab7511965b384bf80e085cc9fecd844ae2b7c9f1a6b2b5c2554763fd9,2022-11,Gwent Police,Gwent Police,-3.009909,51.690105,On or near The High Way,W01001510,Torfaen 005A,Unable to prosecute suspect
c65a018157814b70173940154bc434201fa6f552544d01a2eba6ecd670a5e41a,2022-11,Gwent Police,Gwent Police,-2.677153,51.640336,On or near ,W01001587,Monmouthshire 008C,Unable to prosecute suspect
878ea7e19811ce709ecb32bbaf8dc4f62a850e49b77ad5dd03fdb09c9ad2ddd9,2022-11,Gwent Police,Gwent Police,-3.059992,51.641748,On or near Clover Court,W01001500,Torfaen 011D,Unable to prosecute suspect
9d00b67bbd8ec6dd11a7e20ae2e7e485fcf8568c6e92ec8855d2be291041463a,2022-11,Gwent Police,Gwent Police,-3.215444,51.781904,On or near Moor View,W01001458,Blaenau Gwent 004E,Unable to prosecute suspect
eb26216d947a63ae3c39e54843f1d42aadebf29a9dbe4e8b0533bb41d66dc022,2022-11,Gwent Police,Gwent Police,-2.994971,51.594059,On or near Shrewsbury Close,W01001681,Newport 006B,Unable to prosecute suspect
0fa95620d0e454b6e7a7d274a1ec97f4b1edb5b8572107d6cd500ac10b5b5c47,2022-11,Gwent Police,Gwent Police,-3.066135,51.742739,On or near Gwyn Crescent,W01001482,Torfaen 002A,Unable to prosecute suspect
777b6499b9f0978ab6d7a2284f31f291acd65afa7d4c0adfe75a9a888ab03b48,2022-11,Gwent Police,Gwent Police,-3.195928,51.795474,On or near Canterbury Road,W01001440,Blaenau Gwent 001A,Unable to prosecute suspect
a221e723bdfefa42b9d8e2471ab38c4b180dd5b64917a38c4d769741154ccd05,2022-11,Gwent Police,Gwent Police,-3.165933,51.785094,On or near Beacon View,W01001468,Blaenau Gwent 005E,Unable to prosecute suspect
d3f7c2b17b635c9e0fcc847fa43df943385249f581f1ba7f6436ab605dea9275,2022-11,Gwent Police,Gwent Police,-3.157855,51.760060,On or near Lancaster Street,W01001445,Blaenau Gwent 005C,Unable to prosecute suspect
0fd770293f71af4d0d7edc6d9de3b6cf58145f548dafd3b7aa6953d8e06f1d88,2022-11,Gwent Police,Gwent Police,-3.004685,51.580237,On or near B4240,W01001686,Newport 014C,Unable to prosecute suspect
3564bc990a95832576b5e298bac6efe539910ac7df5e4c88584f07b037c5c6de,2022-11,Gwent Police,Gwent Police,-2.739557,51.587360,On or near Heol Pill,W01001588,Monmouthshire 010D,Unable to prosecute suspect
f428122c3c3af7be48e45a8a7f2e33351d509a9a4346f3be63eeef4071451e72,2022-11,Gwent Police,Gwent Police,-3.067333,51.726570,On or near Picton Road,W01001485,Torfaen 002D,Unable to prosecute suspect
12f4ad9d7158e78dccb662f0daf37e40f89dd21262fb9aff2f3139c94498db90,2022-11,Gwent Police,Gwent Police,-3.213755,51.780573,On or near Islwyn Close,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
bb7aa9ab76bdfc71d62838915e11220eafc6be50dedbe094041e1021016a363d,2022-11,Gwent Police,Gwent Police,-3.232298,51.648625,On or near Hawthorn Avenue,W01001364,Caerphilly 012B,Unable to prosecute suspect
da6e4e4e809bea108a10d71aeee7c1ae84e0cfd4ebde54bf785550c091bab0e4,2022-11,Gwent Police,Gwent Police,-3.119005,51.617974,On or near Greenmeadow Drive,W01001355,Caerphilly 015A,Unable to prosecute suspect
920018106efa2252c7e8edf27c491d95fc19d5ecf75a0c25a0878ee9542ccfbf,2022-11,Gwent Police,Gwent Police,-3.043815,51.640859,On or near Teynes,W01001492,Torfaen 012A,Unable to prosecute suspect
8532288999042ab5df576cd0538efddb81407b40a907f8b3c3b41f807a69df26,2022-11,Gwent Police,Gwent Police,-2.984802,51.593102,On or near Gloster Street,W01001676,Newport 007B,Unable to prosecute suspect
f70c5b00fdab0cba019c13f89a32e6a1da2848d0c90da2ef1508fe36c87f843a,2022-11,Gwent Police,Gwent Police,-3.258569,51.663534,On or near Claerwen,W01001414,Caerphilly 008A,Unable to prosecute suspect
61edf3c016c3aa3ed4542a27ca239a755cbf90d32fff322cdc619987fadbbb50,2022-11,Gwent Police,Gwent Police,-3.141488,51.678119,On or near Glenview,W01001359,Caerphilly 006D,Unable to prosecute suspect
da20fd6c039f3028705a516d2d7c94d7c129403601d1fcb61b149e98d18843ce,2022-11,Gwent Police,Gwent Police,-3.261756,51.790084,On or near Llwyn Helyg,W01001474,Blaenau Gwent 003C,Suspect charged
9b756d568b6f29605e9421479aae8bc8db92ca9b258b8cdf94abda8c7ed126b0,2022-11,Gwent Police,Gwent Police,-3.000674,51.588184,On or near ,W01001685,Newport 014B,Suspect charged
26085a133fa1557676dda72539f9cdea4b87486992e3f9c37d6208269c655e07,2022-11,Gwent Police,Gwent Police,-3.093701,51.534491,On or near Cypress Crescent,W01001877,Cardiff 011A,Unable to prosecute suspect
d601a9e146379e251d6914e14f07792b597d921650cf17ea81d10b21a2ff648e,2022-11,Gwent Police,Gwent Police,-2.993517,51.580979,On or near ,W01001662,Newport 018D,Suspect charged
3de032e08692b5e0820aed9e4fb0d4374fb2750921d315f7728a3bd7a978e119,2022-11,Gwent Police,Gwent Police,-3.223522,51.669443,On or near Mill Brook,W01001387,Caerphilly 007C,Unable to prosecute suspect
b8fa560a26e1295715e3995ccd25ab10802f6e7de4169377fc4ef68b2622c39b,2022-11,Gwent Police,Gwent Police,-3.236306,51.681178,On or near Bryn Teg,W01001339,Caerphilly 004D,Suspect charged
16a00136cafeccd7cfdbc66cf0c65cbd7f58e9ba4ee76c7a54d658ad1896b8a6,2022-11,Gwent Police,Gwent Police,-3.044166,51.660556,On or near Aran Court,W01001538,Torfaen 009D,Suspect charged
c4d64aafc83d47a79cdf0188880fa9985f377b4a9164e044778f29d8cbd67d58,2022-11,Gwent Police,Gwent Police,-3.023864,51.652058,On or near Heol Llywelyn,W01001506,Torfaen 010A,Suspect charged
f4d53633465729b8a02f98be6ff750081a52cb96d34b497d3ca1b752bd2ff02a,2022-11,Gwent Police,Gwent Police,-3.215064,51.785576,On or near Clos Trehelyg,W01001458,Blaenau Gwent 004E,Unable to prosecute suspect
7f98bade583b2ef6712db378a1da54bc4cba15f0ba7262f22345791f65adb1ca,2022-11,Gwent Police,Gwent Police,-3.234571,51.636517,On or near ,W01001434,Caerphilly 013F,Suspect charged
b5bc1968e1b8edb1dae3178ae923c2a89108a4395f0133e92cd174d23619f243,2022-11,Gwent Police,Gwent Police,-2.952026,51.610060,On or near Castle Lane,W01001625,Newport 001C,Unable to prosecute suspect
8e784ce052a60fb9dbcfe715be72060dfdad3b4ff2f9cdaff3f6929c2b7815af,2022-11,Gwent Police,Gwent Police,-3.023864,51.652058,On or near Heol Llywelyn,W01001506,Torfaen 010A,Suspect charged
0a6166bcb5785ef6ff17100d0ca276d8d00315ff60dd0a5fe3e111baed967395,2022-11,Gwent Police,Gwent Police,-2.965141,51.583617,On or near Somerton Park,W01001643,Newport 013B,Suspect charged
055bce43e4288607f6a04b91d8b1fd9805afda6f5045f8c30a4fc8e8331f15fb,2022-11,Gwent Police,Gwent Police,-3.236306,51.681178,On or near Bryn Teg,W01001339,Caerphilly 004D,Unable to prosecute suspect
58aa415456e1d1af6c51fce17687c57fc694d9dda916e5bd6e2e4aa842a9748f,2022-11,Gwent Police,Gwent Police,-2.967091,51.584356,On or near Fairfax Road,W01001643,Newport 013B,Unable to prosecute suspect
8ff926f1330ce7316485f9bc4c93b67c8bdb545cdc578d6fbfb591d591b6b79b,2022-11,Gwent Police,Gwent Police,-3.012344,51.613116,On or near Kelvin Close,W01001652,Newport 002B,Unable to prosecute suspect
82f446867e7be4eb748adc888a024fbb6cc17a517b72d2fdb7a8e38ed177e989,2022-11,Gwent Police,Gwent Police,-3.057728,51.584168,On or near Gormans Close,W01001672,Newport 009C,Unable to prosecute suspect
0e642cb92c46c52a58be052dfbf3792c2032fcc5dcec76aa581e3b3ffa5546b7,2022-11,Gwent Police,Gwent Police,-2.988333,51.581536,On or near East Market Street,W01001661,Newport 018C,Suspect charged
b2459a36f6e0ac5104b4d5f01d03640b014fab4f0f8f3b30ec4031d2e922ad78,2022-11,Gwent Police,Gwent Police,-3.230233,51.691376,On or near Upper High Street,W01001338,Caerphilly 004C,Unable to prosecute suspect
c15257ecf0cc6436b4c2ec06c10f5b19a35fd5d461414712368853c9262d1f30,2022-11,Gwent Police,Gwent Police,-2.997721,51.588461,On or near Cambrian Road,W01001685,Newport 014B,Unable to prosecute suspect
220e0f1bc89ae31d859116dfd1284ad59f466c87cd9bf38a0e74558315379c38,2022-11,Gwent Police,Gwent Police,-3.214461,51.556583,On or near Cefn Carnau Lane,W01001426,Caerphilly 024E,Unable to prosecute suspect
863ec174f914c75338592b38f0e9130f62f698ca9b2e6b8a0a15c7671de0868e,2022-11,Gwent Police,Gwent Police,-3.253227,51.767453,On or near Brangwyn Road,W01001479,Blaenau Gwent 006D,Unable to prosecute suspect
bda2f65208d6966e4643f50242f3565e6f986d51975d962f6f7fcc7e0c375ca8,2022-11,Gwent Police,Gwent Police,-3.243599,51.590959,On or near Heol Fawr,W01001400,Caerphilly 019F,Unable to prosecute suspect
0cf9bf8b2d1765d49c11912b16eaf804636f8de2f596271880fe320189663388,2022-11,Gwent Police,Gwent Police,-3.196715,51.649812,On or near Bryn Road,W01001405,Caerphilly 011E,Suspect charged
d02d30613bf1953c39757229fd4a46c615a575fa4534e9908d26cfc477411932,2022-11,Gwent Police,Gwent Police,-3.077722,51.608110,On or near Quantock Close,W01001407,Caerphilly 016A,Unable to prosecute suspect
6f7f78f348ae7f2e4cd28b9a4a62378793e05eaddaba3bbd8378289f542a48b6,2022-11,Gwent Police,Gwent Police,-3.144615,51.662758,On or near Blaen-Blodau Street,W01001383,Caerphilly 010D,Unable to prosecute suspect
1a8e1a541ba6be158d7d3999842b70c072a8e27d73c17808297d2393d13d4f35,2022-11,Gwent Police,Gwent Police,-2.988333,51.581536,On or near East Market Street,W01001661,Newport 018C,Suspect charged
74c4303b9174ddb564533df9c8d9dc33bffa6035a83882d2e638742912d4a8a7,2022-11,Gwent Police,Gwent Police,-3.245817,51.775193,On or near ,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
c9f6df45c862a66984d12c6d18c7dd1ff25daa0aa54364cadde5edcf220dcc0c,2022-11,Gwent Police,Gwent Police,-3.208173,51.770757,On or near Zion Street,W01001459,Blaenau Gwent 007D,Suspect charged
e4d44afc584192b649c4ba9d997521506b7c0ffbfbedc793f1f7ba0c1e54717a,2022-11,Gwent Police,Gwent Police,-3.208173,51.770757,On or near Zion Street,W01001459,Blaenau Gwent 007D,Suspect charged
ec58ee40405a28c052739bf4838624142fe7e312a3acf5b00c4e5a19c2259487,2022-11,Gwent Police,Gwent Police,-3.208173,51.770757,On or near Zion Street,W01001459,Blaenau Gwent 007D,Suspect charged
cac4bae1d70bdbc6c6192bd4e6b675c09c68bea903497b2b082659a219dd3c57,2022-11,Gwent Police,Gwent Police,-3.208173,51.770757,On or near Zion Street,W01001459,Blaenau Gwent 007D,Suspect charged
8535051b361c7d887addd21518bc6b27a6b7d4b472015069de504d20e673064a,2022-11,Gwent Police,Gwent Police,-3.038589,51.581012,On or near Blackbird Close,W01001671,Newport 016D,Unable to prosecute suspect
51edf32590c7d4d99b049f57499dc995e4135f9ee6674f6004d8576bb3541ece,2022-11,Gwent Police,Gwent Police,-2.979597,51.577985,On or near Alicia Crescent,W01001661,Newport 018C,Unable to prosecute suspect
41ef3fc86f2adda8aad1e56aaf158d59e0daf75370d5efb18957cc2e29af671c,2022-11,Gwent Police,Gwent Police,-3.274573,51.741697,On or near Heol Y Waun,W01001406,Caerphilly 001D,Unable to prosecute suspect
623058f36efe8de5a75f95ac5fe29773cbeb06066f3d1be678d563c6ebe32ad2,2022-11,Gwent Police,Gwent Police,-3.257533,51.651893,On or near ,W01001418,Caerphilly 008E,Local resolution
fd2cc0fe9a77f56ff456f7a7813e1a18cca0969909b77b7024ca32c47be8d85c,2022-11,Gwent Police,Gwent Police,-3.215353,51.778533,On or near Shakespeare Crescent,W01001459,Blaenau Gwent 007D,Unable to prosecute suspect
b1dc38bcf41cead0caa656c588649b993163f6689a38142956a83d66f76e35d5,2022-11,Gwent Police,Gwent Police,-3.050739,51.712145,On or near Hospital Road,W01001531,Torfaen 003D,Unable to prosecute suspect
332b8c3ebfbf47ccd0adfe53f718bed89c3c124de8a8daa3aca8403f2e2cc4c1,2022-11,Gwent Police,Gwent Police,-3.198994,51.652927,On or near St Mary's Road,W01001402,Caerphilly 011B,Unable to prosecute suspect
49fe2073aec5dc17fed1449d6d9eb69fe7c1113dda39be2917a5ac003d7d196a,2022-11,Gwent Police,Gwent Police,-3.006699,51.597546,On or near Allt-Yr-Yn Way,W01001600,Newport 012A,Unable to prosecute suspect
0f68d30f530e7ef33c7758b5a2ab83fc840f56338484a22b6df7ecedfeea2a16,2022-11,Gwent Police,Gwent Police,-3.014302,51.826961,On or near Park Lane,W01001580,Monmouthshire 002E,Unable to prosecute suspect
9320e90eda71a7596e5ca1dcc77cf3d45096430bf04ce1855742dc960d97f00d,2022-11,Gwent Police,Gwent Police,-3.033446,51.613823,On or near Medway Court,W01001621,Newport 003E,Unable to prosecute suspect
beeb2c6af7da2e1f36984fe70f99205d1c19ffa0a16a979038cb2cc19fcfa1f3,2022-11,Gwent Police,Gwent Police,-2.999899,51.606776,On or near Brynglas Drive,W01001682,Newport 006C,Unable to prosecute suspect
aff4374b51d9c8135a01430d055efdbc02a773ff34cbeeed6e5f68d010070b60,2022-11,Gwent Police,Gwent Police,-3.254400,51.662823,On or near Gaer Place,W01001414,Caerphilly 008A,Unable to prosecute suspect
c81b830d95ed22cc6646426ab3c1fb45565201e4e3af955c5128bd026f361b50,2022-11,Gwent Police,Gwent Police,-3.009226,51.572177,On or near ,W01001629,Newport 017A,Unable to prosecute suspect
17d704fd30eb5187a6017a89f1d4d0aec4f59871979c723c18450175ba152f5b,2022-11,Gwent Police,Gwent Police,-3.029051,51.613654,On or near Itchen Close,W01001621,Newport 003E,Unable to prosecute suspect
762cf5cd350210169392b816e812480b09f2c803020638c3f5c9ac79aea06a0b,2022-11,Gwent Police,Gwent Police,-2.895465,51.709376,On or near Silure View,W01001597,Monmouthshire 006F,Unable to prosecute suspect
ece077e5a39bd945984c23b2e4b5a9535dbf0f849cb974ff492df665b9cc0c72,2022-11,Gwent Police,Gwent Police,-3.119005,51.617974,On or near Greenmeadow Drive,W01001355,Caerphilly 015A,Unable to prosecute suspect
7d1e24ad7b53a63a2cd97c104fa45eeef06f922397dc79f8e96350c796a89557,2022-11,Gwent Police,Gwent Police,-2.945780,51.586103,On or near Aberthaw Avenue,W01001609,Newport 015B,Unable to prosecute suspect
d7e26aa953c173de0ced7d7f5797c5616bc70276f56ef70fbd4c2905769e4e47,2022-11,Gwent Police,Gwent Police,-3.210129,51.650367,On or near Clos Oakdale,W01001369,Caerphilly 012D,Unable to prosecute suspect
596078426a23580f203b3ed6151d1480a3a86c160323fd168ccfa83f6d485449,2022-11,Gwent Police,Gwent Police,-2.996072,51.572312,On or near ,W01001660,Newport 018B,Suspect charged
a32028800a5003e2a536b1a9de01328d36c2ae245eb44652bf4c8f3bbd630aad,2022-11,Gwent Police,Gwent Police,-2.982854,51.580422,On or near Mariners Court,W01001661,Newport 018C,Unable to prosecute suspect
124a6689cbc28fa1ffde237ac517ebb0601f133a530d629edad6689685a434f3,2022-11,Gwent Police,Gwent Police,-2.949309,51.589222,On or near Purcell Square,W01001610,Newport 015C,Unable to prosecute suspect
df30059f78e0409a2e880f917203d119bc5bd36bbf4673d793f220a867fcdb1a,2022-11,Gwent Police,Gwent Police,-3.003636,51.569294,On or near Greenwich Road,W01001660,Newport 018B,Unable to prosecute suspect
d3866ead71c40139d9c34cc221e16291935598413ab843dc44321c05facbe759,2022-11,Gwent Police,Gwent Police,-2.993003,51.579941,On or near Herbert Walk,W01001662,Newport 018D,Unable to prosecute suspect
d3607e10a454ae9dcfce246d13f9525f19c9195d60af16253809e74f07260d96,2022-11,Gwent Police,Gwent Police,-2.677153,51.640336,On or near ,W01001587,Monmouthshire 008C,Unable to prosecute suspect
cf3a1d6649a6a7e4ab3c13393925f773d25b48c068fee6bb4a2088bd0747596b,2022-11,Gwent Police,Gwent Police,-3.294871,51.738903,On or near Glan-Y-Nant,W01001361,Caerphilly 002B,Unable to prosecute suspect
ea11b13c856be704e9ac6ff0c2c254f2be4d19471f68ed78a987b36d9dd4a823,2022-11,Gwent Police,Gwent Police,-3.101519,51.612214,On or near Trinity Court,W01001411,Caerphilly 017A,Unable to prosecute suspect
fb9fe43680a0412d4aa43c9a3fe9b817a2e7f49098508a2410fb14ca17a77da0,2022-11,Gwent Police,Gwent Police,-3.236703,51.577823,On or near West Avenue,W01001396,Caerphilly 023D,Unable to prosecute suspect
fe9afe78a2dced7a280e69eb4724c08da784a18137e1d304051741ec4a2ffae4,2022-11,Gwent Police,Gwent Police,-3.221282,51.782311,On or near Clos Cerdinen,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
a1e879040be1159fce3e6055cf54b0778e1b86bfb4cd77fed6e94482cbb4f135,2022-11,Gwent Police,Gwent Police,-3.058164,51.643940,On or near Cwrt Saffrwn,W01001499,Torfaen 011C,Unable to prosecute suspect
80c85b97ab903564536f0f8517d049c71ee42d6546da97ca1dbd536d50373bb7,2022-11,Gwent Police,Gwent Police,-2.671439,51.641178,On or near ,W01001587,Monmouthshire 008C,Unable to prosecute suspect
4e4997b2fdf96e00bca29bb10bd39b7c216d6e7f885fe2772e7df5a15f9fa943,2022-11,Gwent Police,Gwent Police,-3.023075,51.831785,On or near Hillside,W01001546,Monmouthshire 002A,Unable to prosecute suspect
50829cc535ef897d6411fdbb9e6d6abf4861fd647e2c122042bcd62d0c5d3ca3,2022-11,Gwent Police,Gwent Police,-2.999244,51.580859,On or near Friars Field,W01001686,Newport 014C,Unable to prosecute suspect
