Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
8f61cb4f1e556120622564363eb05d096729dd0ad827ab54cd25bfaf33aaa391,2022-12,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
8ba190ded4153c2c39b02de1aba9c7fb28fddbff72ba8d8c7c57280bb0830964,2022-12,Gwent Police,Gwent Police,-3.043273,51.639928,On or near Willins,W01001492,Torfaen 012A,Investigation complete; no suspect identified
8602bd002aef05cb6d285c83f0048023048e1359a1f2fe9cd4ea6233a789358a,2022-12,Gwent Police,Gwent Police,-3.002420,51.582882,On or near Petrol Station,W01001687,Newport 014D,Unable to prosecute suspect
1af8f37118dade2f7b031c8a83a8ae080ee42079d336aae48e7ab5ee24b400a1,2022-12,Gwent Police,Gwent Police,-3.060969,51.640867,On or near Blaen-Y-Cwm View,W01001533,Torfaen 012B,Unable to prosecute suspect
f941793c677f365b439f5e9ae80bfbeb83da310cd7a134cd03a7d97aa0a638af,2022-12,Gwent Police,Gwent Police,-3.027773,51.610770,On or near Lambourne Way,W01001617,Newport 003A,Suspect charged
0cc91f0fc0ad038496a3c6ed9ebb310b778e3a80af7c1a96d7cd8632cfb7b863,2022-12,Gwent Police,Gwent Police,-2.998164,51.602727,On or near Brynglas Road,W01001683,Newport 006D,Unable to prosecute suspect
73f7c765cba48f7bde970ae80159091c720877d0d223d3173bbf9828eaca40e8,2022-12,Gwent Police,Gwent Police,-3.222418,51.662837,On or near High Street,W01001387,Caerphilly 007C,Unable to prosecute suspect
d0b021cc6dd7edca4e0f636b8b04bd0f6f3879dfcdacd53d794e681e4086b452,2022-12,Gwent Police,Gwent Police,-3.133437,51.729242,On or near Cross Street,W01001436,Blaenau Gwent 008B,Unable to prosecute suspect
f2cab8559efe455f9c624b404c0c89ab44287f230dbbaa8b7cde95a618f6bd63,2022-12,Gwent Police,Gwent Police,-3.215835,51.551335,On or near Wenallt Road,W01001852,Cardiff 004B,Unable to prosecute suspect
5fb937caa577b8948fff612f1406f99e9c59c1d22f59217c5839cfe77b7486f4,2022-12,Gwent Police,Gwent Police,-3.193636,51.666307,On or near William Street,W01001350,Caerphilly 009C,Suspect charged
41fbb1aa3ce5a1aad0b4efc8ff5407f6baabcee2ae25a2afe6067c2089e3d6ae,2022-12,Gwent Police,Gwent Police,-3.014223,51.561353,On or near Chaffinch Way,W01001688,Newport 019C,Suspect charged
edf00bf197d51d6db23b40a39da44b0a6f1e06aa78858ce43ebd68beb5788623,2022-12,Gwent Police,Gwent Police,-2.887216,51.597611,On or near Lime Grove,W01001649,Newport 004D,Unable to prosecute suspect
15e101815601ddb307b8cd93882bb4611529d70e0cf4f490e2f5e40e1163efc5,2022-12,Gwent Police,Gwent Police,-2.980418,51.584587,On or near Feering Street,W01001690,Newport 013D,Unable to prosecute suspect
06444fa598e435fd053c3717204900a0d92012013988d3c0de5d49219eb812b5,2022-12,Gwent Police,Gwent Police,-2.985339,51.576561,On or near St Michaels Mews,W01001661,Newport 018C,Unable to prosecute suspect
692ff59ca0eafd5cc560a73cd363e548d5a220b9a1267ad367bf2c2d4143edab,2022-12,Gwent Police,Gwent Police,-3.012599,51.560999,On or near Heron Way,W01001688,Newport 019C,Unable to prosecute suspect
a2c63c471b8c26cb6aa5dadb8b627ef30d0a9bec1ea68c7c92382806f913aa18,2022-12,Gwent Police,Gwent Police,-3.026870,51.824487,On or near St Helen's Close,W01001557,Monmouthshire 001C,Unable to prosecute suspect
7b19698a0266bfa50d186aa5d2a7f4e7fd22eb2ac2ef70f7481e9afea9198fbd,2022-12,Gwent Police,Gwent Police,-3.143380,51.667670,On or near Yewtree Road,W01001383,Caerphilly 010D,Unable to prosecute suspect
038a83ca866ee808b0ca3e724f50a28055c785cf7c068ebcb75fd0382fa68f71,2022-12,Gwent Police,Gwent Police,-3.052475,51.710879,On or near Hill Street,W01001529,Torfaen 003B,Unable to prosecute suspect
560fd281d729e2f2d8325a16842b26113fae61825e6ae2bd88ea136025b75834,2022-12,Gwent Police,Gwent Police,-2.943288,51.594009,On or near Bishpool View,W01001665,Newport 008D,Unable to prosecute suspect
a9bfbeee3ce6979e7d270cd01741bfb4e1330e83de31c856ca65e840a831764d,2022-12,Gwent Police,Gwent Police,-3.046207,51.583399,On or near Tregwilym Close,W01001671,Newport 016D,Unable to prosecute suspect
30d95b37b921b52d2843af74b72f908e7559390d8508ca581f261e1472c0d304,2022-12,Gwent Police,Gwent Police,-3.052992,51.652726,On or near Warwick Close,W01001502,Torfaen 011E,Unable to prosecute suspect
3c0d2a6fac6561cf7d5e0bf7fb52da7acd3093d8605a0455bd50bdbb75aebce8,2022-12,Gwent Police,Gwent Police,-3.200623,51.594761,On or near Tydfil Road,W01001340,Caerphilly 020A,Unable to prosecute suspect
202c63c9b2dfdbf1943d2a2eaac85fc9259cc570fbe55aa086aaf93fa718f1d5,2022-12,Gwent Police,Gwent Police,-4.988900,51.713628,On or near Green Lane,W01000599,Pembrokeshire 009D,Unable to prosecute suspect
1516a8e94a888cd1c91ddc3c5892562084d33b7a35e0ab8162b406af0e80d124,2022-12,Gwent Police,Gwent Police,-3.050601,51.706229,On or near Rosser Street,W01001540,Torfaen 004E,Unable to prosecute suspect
c9ab9dcf74a0a23eb9e63e1d193548f0a9cf5ea08e71a7d444f84f0accb7e83b,2022-12,Gwent Police,Gwent Police,-3.036590,51.611736,On or near Welland Crescent,W01001621,Newport 003E,Unable to prosecute suspect
8053200179e6303dca680434735c5b881cc709031dd25dd47e697f018b599909,2022-12,Gwent Police,Gwent Police,-3.249548,51.581005,On or near Ogmore Court,W01001394,Caerphilly 023B,Unable to prosecute suspect
8d1955681a34c548d1a9c12a8f26cc9177ecbeaa0c5e24516c7cea8a9712ca7c,2022-12,Gwent Police,Gwent Police,-2.979483,51.595484,On or near Ronald Road,W01001675,Newport 007A,Unable to prosecute suspect
9fad47a35a154c437082583ac26f6056332ada6b2aabbefb60d3fc4e16205fbd,2022-12,Gwent Police,Gwent Police,-3.017148,51.570895,On or near St Davids Crescent,W01001634,Newport 019B,Unable to prosecute suspect
1a648faf1e12fd251b7cbcff47e77141ab1e1a2c7fb7e33ae9f7046edd083f28,2022-12,Gwent Police,Gwent Police,-3.035441,51.638046,On or near Bryn Milwr,W01001534,Torfaen 012C,Unable to prosecute suspect
fc1389d34690395fa9f8bea62a83c87679db16c4c9cdf97197a61fb51b3df0ff,2022-12,Gwent Police,Gwent Police,-3.227104,51.756984,On or near Laurel Grove,W01001462,Blaenau Gwent 006A,Unable to prosecute suspect
f5319b4355e48ad908f7bd6881b2dc99fafabae69d867b19a39b9b29c5c86555,2022-12,Gwent Police,Gwent Police,-3.087629,51.825892,On or near Basildene Close,W01001561,Monmouthshire 003A,Unable to prosecute suspect
7ec578b85c635c75a0979d976d2c270226d037fcdff0ac3bc5b00273411e05d7,2022-12,Gwent Police,Gwent Police,-3.287119,51.653109,On or near Lan-Y-Parc,W01001378,Caerphilly 013B,Unable to prosecute suspect
6c38866761d4941bed6fad5b5dda2ccf5a0114c261528acf62181cc8eb4fa5c4,2022-12,Gwent Police,Gwent Police,-3.204075,51.703893,On or near Lawrence Avenue,W01001334,Caerphilly 005A,Unable to prosecute suspect
3c344d89cbc39fad9896473e5000d00f2170cbfda740aa323780cd02a0b21be5,2022-12,Gwent Police,Gwent Police,-2.985289,51.787123,On or near ,W01001567,Monmouthshire 005B,Unable to prosecute suspect
a19eed77f6d8ce5d03d1df877d7682c9f942dd8e057f1d90b3ec83ece664fa08,2022-12,Gwent Police,Gwent Police,-3.015025,51.574033,On or near Masefield Vale,W01001630,Newport 017B,Unable to prosecute suspect
eaf47df3d4c2820f29bcf46621632511341100a5f2717a6b78f71b9fa3355f39,2022-12,Gwent Police,Gwent Police,-3.063659,51.577325,On or near Clearwell Court,W01001635,Newport 016A,Unable to prosecute suspect
76aebb623c4bf39d4138a9ae986b405d57cd9905b5442fe7b9192688e862df58,2022-12,Gwent Police,Gwent Police,-2.996225,51.589346,On or near ,W01001685,Newport 014B,Unable to prosecute suspect
05521ebc6aea0871c2e9f244137eecaa6cb7d5c1c1b05af3eff055b0c23aeda0,2022-12,Gwent Police,Gwent Police,-2.996225,51.589346,On or near ,W01001685,Newport 014B,Unable to prosecute suspect
d8a491bd8f5112fae6d03cd6a3503c46ecb205ce7d24f0a606e9dd33face7825,2022-12,Gwent Police,Gwent Police,-3.232403,51.761631,On or near Pen Y De,W01001463,Blaenau Gwent 006B,Unable to prosecute suspect
804ef444afee9a1187fe6a85613ef39d0e5243723ebb171bb058f1892f4f1d6c,2022-12,Gwent Police,Gwent Police,-3.006528,51.589186,On or near ,W01001603,Newport 012C,Unable to prosecute suspect
5a909cea7a4195daa08df8f18ab91d051f3bbe971b808e32e87fdacf2ad8addb,2022-12,Gwent Police,Gwent Police,-3.022146,51.607807,On or near Dart Road,W01001618,Newport 003B,Unable to prosecute suspect
18f3eaccdb781e9385ebb234dd226c6ad6a21f94ae96ebc4f83974817be57a39,2022-12,Gwent Police,Gwent Police,-2.674802,51.633831,On or near Strongbow Road,W01001559,Monmouthshire 008A,Unable to prosecute suspect
aca3c3db22c2e9995e8396d4fa0a4af666c9d1f1889c2f883907303064e49826,2022-12,Gwent Police,Gwent Police,-2.995339,51.585136,On or near Talbot Lane,W01001687,Newport 014D,Unable to prosecute suspect
52ef8ce496e69cbce633eb742515a5388529f1ee579c062e311a6d378daa0162,2022-12,Gwent Police,Gwent Police,-3.280332,51.742542,On or near Sunny View,W01001406,Caerphilly 001D,Unable to prosecute suspect
60de337d34709e9d20d0bf4d74d3abd539e46d60aaf5ce9bc3d8febcffcaae60,2022-12,Gwent Police,Gwent Police,-3.250594,51.659555,On or near Rhosyn View,W01001418,Caerphilly 008E,Unable to prosecute suspect
90b71a2288282927f6240eff0cea57a568ff73477bf6ed655c104785ca8c054b,2022-12,Gwent Police,Gwent Police,-3.086241,51.838771,On or near ,W01001564,Monmouthshire 003D,Unable to prosecute suspect
bda57c4d09c749755b2ac2287f28ee6d8f84a6d8b76e7c755cbe3781ed6a5d1a,2022-12,Gwent Police,Gwent Police,-3.017183,51.578951,On or near Melfort Gardens,W01001631,Newport 017C,Unable to prosecute suspect
3a92ec55086c5b4623d3576dbf80816a463065efa099c0c331c8cc873cba1087,2022-12,Gwent Police,Gwent Police,-3.085128,51.771958,On or near Mary Street,W01001489,Torfaen 001C,Unable to prosecute suspect
eb8f238abc9f806482e5cbb64c3f96a47b55671c4bb3ad55a0aecdd380c08d58,2022-12,Gwent Police,Gwent Police,-2.958769,51.586016,On or near Laburnum Avenue,W01001607,Newport 015A,Unable to prosecute suspect
55500fa87e5356d2b70dadc754c07fb56a1733a2fb7009ee634f58cb842227b0,2022-12,Gwent Police,Gwent Police,-3.055569,51.586291,On or near Hadley Gardens,W01001672,Newport 009C,Unable to prosecute suspect
30016eb746cb35925e1f7a34d4d0d2fd6971c9ee5acbb79d078e012e6b057390,2022-12,Gwent Police,Gwent Police,-3.234571,51.636517,On or near ,W01001434,Caerphilly 013F,Unable to prosecute suspect
9a730e96f455b7c8c850b8bc834438b81acb377b946fbf3ac89ebf42a51168b7,2022-12,Gwent Police,Gwent Police,-2.988430,51.579377,On or near Bolt Street,W01001661,Newport 018C,Unable to prosecute suspect
76f4a36ff09c88a336c9f20166c54584c3c31d6f78eade0a0d88b84999b23ff8,2022-12,Gwent Police,Gwent Police,-3.026789,51.613270,On or near Cornbrook Road,W01001622,Newport 003F,Unable to prosecute suspect
c1976ef5a626ee8e6f3dfc713e7b6d7471300951e12ff6973c27232e8c8eb6b8,2022-12,Gwent Police,Gwent Police,-2.995745,51.587830,On or near Skinner Lane,W01001687,Newport 014D,Unable to prosecute suspect
87f1307a7ffc1c832d51143cb535dd7316851998bb4f982e847a680139b0cd9e,2022-12,Gwent Police,Gwent Police,-2.997721,51.588461,On or near Cambrian Road,W01001685,Newport 014B,Unable to prosecute suspect
929dd9f0bc099dfbec9ab6c2ccb4a8e97f71781a39757e7d541d40736a0985bf,2022-12,Gwent Police,Gwent Police,-3.179769,51.620634,On or near Commercial Road,W01001430,Caerphilly 015B,Unable to prosecute suspect
edbbc3bbfd2b0f235ecfa78ad2becabdd9718ba3968aacdc5f8545a34b63d69e,2022-12,Gwent Police,Gwent Police,-3.220162,51.692407,On or near Elm Street,W01001326,Caerphilly 003B,Unable to prosecute suspect
488b9d1c9b206957d04e81bb9708cbba822ebc3891964dedddeb8b71e621c4ec,2022-12,Gwent Police,Gwent Police,-3.217939,51.699057,On or near Lewis Street,W01001325,Caerphilly 003A,Unable to prosecute suspect
525f85d141e02a13ca7a8d623e99b81f487e1c45c5c03586ca3067d23f21e4f7,2022-12,Gwent Police,Gwent Police,-3.221573,51.587818,On or near South Pandy Road,W01001373,Caerphilly 022C,Unable to prosecute suspect
fe727c906c42015a72041564250a5d05c7cb7557d2f4ff70916b294dd557abb3,2022-12,Gwent Police,Gwent Police,-3.204154,51.655616,On or near Mynyddislwyn Close,W01001402,Caerphilly 011B,Unable to prosecute suspect
0f43b2bf0be54209b1d3bc911a06c6f1a49c2eab2359297cf07fbefdaca95bd6,2022-12,Gwent Police,Gwent Police,-3.134847,51.729480,On or near CARMEL STREET,W01001436,Blaenau Gwent 008B,Unable to prosecute suspect
ffc9afe3925710ddc07d9ac9f5107d2ff74ad837482305292ab3ca88ba4e3346,2022-12,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
04bc8e59f526afbefe1dfbb540a4449d29bca8de0bf05479c25823a29b6fb71e,2022-12,Gwent Police,Gwent Police,-3.035970,51.607335,On or near NIDD CLOSE,W01001619,Newport 003C,Unable to prosecute suspect
c5843de79b6355ba3383d93352872fbd59894a5687f015ffec882ea8847c0498,2022-12,Gwent Police,Gwent Police,-3.015894,51.831920,On or near OLD BARN WAY,W01001558,Monmouthshire 002C,Unable to prosecute suspect
770f77696352b34d6420e9871867246e909577aa951d3c7f8576a345d2e59631,2022-12,Gwent Police,Gwent Police,-2.991828,51.592242,On or near BOND STREET,W01001676,Newport 007B,Unable to prosecute suspect
94f4ed7351a7cb2bd5f00d1015a1421bb1db3ed2d4f8a381c4405c59d10ab882,2022-12,Gwent Police,Gwent Police,-2.836673,51.740551,On or near Park/Open Space,W01001581,Monmouthshire 005E,Unable to prosecute suspect
daf77ee7d68690e76f6e5a4062e4f58cbbe0ca6e32ac7ee8efdd0aec97a0f066,2022-12,Gwent Police,Gwent Police,-3.050639,51.657252,On or near LEADON COURT,W01001536,Torfaen 009C,Unable to prosecute suspect
0b6a6ef443e5d13016c0670d71daf21da0d920cb8dc3899b89572aa93cb458bf,2022-12,Gwent Police,Gwent Police,-3.245113,51.665278,On or near OXFORD STREET,W01001417,Caerphilly 008D,Unable to prosecute suspect
b3bb6f59401eab6d8520b1a3ff418261de8d9b08670a3a3ad9e92819c3570f81,2022-12,Gwent Police,Gwent Police,-3.136976,51.731815,On or near DIAMOND JUBILEE TERRACE,W01001435,Blaenau Gwent 008A,Unable to prosecute suspect
c1233dc871435c0d2bc6b34cd1243ddb4e982232a4c1e9450343838c438032ce,2022-12,Gwent Police,Gwent Police,,,No location,,,Suspect charged
b1992a57a9d56c148ceb12041f957ba1cf15a240c033360d9323c185f99cad29,2022-12,Gwent Police,Gwent Police,-2.756070,51.588279,On or near Woodstock Close,W01001589,Monmouthshire 010E,Unable to prosecute suspect
3927dee2ed4c2f9ed0f130da12c95cbc9c3c4a8c437bcf33274c17bebd10bf9c,2022-12,Gwent Police,Gwent Police,-2.756070,51.588279,On or near Woodstock Close,W01001589,Monmouthshire 010E,Unable to prosecute suspect
88205ca1a64a607f6189b2832dd45f7affe95208b67b864405c9b0de8b6eafc9,2022-12,Gwent Police,Gwent Police,-3.223872,51.691559,On or near Dyffryn Street,W01001326,Caerphilly 003B,Unable to prosecute suspect
03bde468c547c4e8fc488ab915a2a2602fc37e64da7d9c62dbb2652964ec1743,2022-12,Gwent Police,Gwent Police,-3.006174,51.645629,On or near Llangorse Road,W01001508,Torfaen 013C,Unable to prosecute suspect
af4812b239dff8b39e25c0d6ad21aa1024a4545ca0549f7a65415a0a633a7c5b,2022-12,Gwent Police,Gwent Police,-3.256002,51.743686,On or near Barkley Street,W01001374,Caerphilly 001A,Unable to prosecute suspect
f4039a00c75958d45efee4830ad246595854b234711ae1a4bf8b87c055c69ef1,2022-12,Gwent Police,Gwent Police,-2.990729,51.580221,On or near Albert Street,W01001661,Newport 018C,Unable to prosecute suspect
1160087fa30f8d4caad40713dc70acb2320033c9f913e41cb773435adf9613db,2022-12,Gwent Police,Gwent Police,-2.975851,51.589040,On or near Oxford Street,W01001612,Newport 011B,Unable to prosecute suspect
0f9755bc58a3d66bfdea17e030745dd291fd56d0566e066475f7b42f146cf3ac,2022-12,Gwent Police,Gwent Police,-2.934357,51.578795,On or near Anchorage Close,W01001649,Newport 004D,Unable to prosecute suspect
ad786f5cb95f0f8784952764681345c265457aaa2e9634a51b898a39940f9ba9,2022-12,Gwent Police,Gwent Police,-2.725575,51.743267,On or near Chepstow Road,W01001594,Monmouthshire 007E,Unable to prosecute suspect
8eaf1d7b7939480f9df1dcd6149d75fb7b6fccbc7588c8e199a8d3c095e3450a,2022-12,Gwent Police,Gwent Police,-3.192415,51.595555,On or near Bryn Dolwen,W01001341,Caerphilly 020B,Unable to prosecute suspect
7e795b03e347e1fd821f5d5341661321e0fe5bd206003dd35b93c20f5f05c838,2022-12,Gwent Police,Gwent Police,-2.964972,51.577009,On or near St Andrews Place,W01001642,Newport 013A,Unable to prosecute suspect
e5bf5339c22e0da4050a1beb94af99561872dbc5aeefd14582635909f74527ea,2022-12,Gwent Police,Gwent Police,-3.028986,51.642698,On or near Trem Twynbarlwm,W01001532,Torfaen 010E,Unable to prosecute suspect
89ed4b84f203094251789f1f6c62654731ec1a3ecd28152701cd30372d0f39b5,2022-12,Gwent Police,Gwent Police,-3.014223,51.561353,On or near Chaffinch Way,W01001688,Newport 019C,Unable to prosecute suspect
e9b92a10ac0e4f1976fad723dddf0e5a924458fb0766485bed76dfa5c5ee16ab,2022-12,Gwent Police,Gwent Police,-3.076285,51.597459,On or near Meadowlands Drive,W01001636,Newport 020A,Unable to prosecute suspect
57d618496341c7e7bff7a23b46a15cbbd928701860375eea9b42f6101c229c99,2022-12,Gwent Police,Gwent Police,-3.279313,51.647448,On or near Heol Fawr,W01001377,Caerphilly 013A,Unable to prosecute suspect
229f3a4d0616661fdb9ea88de3f9c354bd1fa5aa56eb108a66d3cf80534b5757,2022-12,Gwent Police,Gwent Police,-2.695476,51.640301,On or near Yew Tree Wood,W01001586,Monmouthshire 007D,Unable to prosecute suspect
9a2033acf09e06c80f18cefecd81f782ccc53ffa63f2a52fafc35198f78bdd71,2022-12,Gwent Police,Gwent Police,-3.149265,51.741901,On or near Rose Heyworth Road,W01001453,Blaenau Gwent 008D,Unable to prosecute suspect
d2dc54d04aa9e90b3679261c04e1cb27773c5474e55bae96bcba73d6ac64a14d,2022-12,Gwent Police,Gwent Police,-2.982381,51.590622,On or near ,W01001692,Newport 011E,Unable to prosecute suspect
c6af5e3c6e94a48acd53badd166ecee2191175402890777559eee61a325f259a,2022-12,Gwent Police,Gwent Police,-3.015151,51.584238,On or near Penllyn Avenue,W01001605,Newport 014A,Unable to prosecute suspect
3cc6571eda4aa4ae392735017a6c76cb6e13f323b08e865b2bbad0350c6d8f7d,2022-12,Gwent Police,Gwent Police,-2.762367,51.613478,On or near Lawrence Crescent,W01001542,Monmouthshire 009A,Unable to prosecute suspect
545ad79ca6949452b1f07a2cd2d8a248005f4979a2c32a1ac862b2830a8a0c47,2022-12,Gwent Police,Gwent Police,-3.025100,51.645960,On or near Bellvue Close,W01001527,Torfaen 010C,Unable to prosecute suspect
66268f9473807a6d88f27367e1277d79b1f45ce3b84fbbcdb6b579bc36ab4225,2022-12,Gwent Police,Gwent Police,-2.999899,51.606776,On or near Brynglas Drive,W01001682,Newport 006C,Unable to prosecute suspect
6f6830220bf3059404b1f38e6ac8025ef236a599d49ef9bc61a8d5093eae08d4,2022-12,Gwent Police,Gwent Police,-2.943195,51.587419,On or near John Ireland Close,W01001609,Newport 015B,Unable to prosecute suspect
d18d8ec73aaab5f892d0f835587caa9ff7c6d170844c08e09c0b75bf3ae48868,2022-12,Gwent Police,Gwent Police,-2.943195,51.587419,On or near John Ireland Close,W01001609,Newport 015B,Unable to prosecute suspect
34ff22ba44fa1945762feb35db13422fe0ebf879631dbe66240b8e9a719aeb20,2022-12,Gwent Police,Gwent Police,-2.993005,51.578700,On or near Charlotte Street,W01001662,Newport 018D,Unable to prosecute suspect
5f74b236dfedf9c778a7e9c6e26d8a2f8a056e7c84a0a5acec527d57a752a036,2022-12,Gwent Police,Gwent Police,-3.045613,51.702039,On or near North Road,W01001491,Torfaen 004A,Unable to prosecute suspect
8086dbc6595c6a2e1664e857c4222e78e2bd596983fb14150fd93346a4befdc5,2022-12,Gwent Police,Gwent Police,-3.021455,51.828048,On or near ,W01001546,Monmouthshire 002A,Unable to prosecute suspect
fe0589a6e80467ab21620138a9543e2a27a5e3e24163d69a5b61d71d67416afa,2022-12,Gwent Police,Gwent Police,-3.331647,51.561498,On or near Heol Bryn Heulog,W01001196,Rhondda Cynon Taf 027B,Unable to prosecute suspect
ff57bd0e63054f84609e456ff614aef13a314f3fa59290c59dfb99e3678ae16e,2022-12,Gwent Police,Gwent Police,-3.181582,51.655936,On or near Brookfield Road,W01001401,Caerphilly 011A,Unable to prosecute suspect
695ed6da0d626fbb65eb10292540818ac2af5b02a2cac456d360fbf2005c1c03,2022-12,Gwent Police,Gwent Police,-2.758846,51.594574,On or near Firs Road,W01001551,Monmouthshire 010C,Unable to prosecute suspect
bf3197c00de596b34bf43e77270241c06a60de5a403a00e7b8cbc5268c665158,2022-12,Gwent Police,Gwent Police,-3.013688,51.835805,On or near Charles Close,W01001909,Monmouthshire 002F,Unable to prosecute suspect
0a24a85eb3a9268a4e71d37f1275cbf9122bda5e611af0d863dc903c7d45d88b,2022-12,Gwent Police,Gwent Police,-2.979483,51.595484,On or near Ronald Road,W01001675,Newport 007A,Unable to prosecute suspect
3b1ac2c041e07ce2019295aceed1b76f39c41704c5a569af1afd302e737f8032,2022-12,Gwent Police,Gwent Police,-3.214664,51.577217,On or near ,W01001422,Caerphilly 022F,Unable to prosecute suspect
0adaf5cdc87114f09571a4ece76f208b38b2055e58684481f4ccc471a97e15ce,2022-12,Gwent Police,Gwent Police,-2.993517,51.580979,On or near ,W01001662,Newport 018D,Unable to prosecute suspect
49b21060bc59f7429c486cf7cf31739135dfc492560bf006b1125c15b34630f1,2022-12,Gwent Police,Gwent Police,-2.749918,51.592455,On or near The Grove,W01001908,Monmouthshire 010G,Unable to prosecute suspect
35a3fd55720bc5b16d9a5fbc0ad1dcdb110924add16a92abc15ac7c76de62e97,2022-12,Gwent Police,Gwent Police,-3.277965,51.611343,On or near School Street,W01001332,Caerphilly 018C,Unable to prosecute suspect
5000d0b648516ae0ae443200d986e811850308f0b6157cc1a4b13a76e6ef1d13,2022-12,Gwent Police,Gwent Police,-3.034729,51.608677,On or near Darent Close,W01001619,Newport 003C,Unable to prosecute suspect
ae758c690787de0bbf5183abfcebf096d91d190fb47f2bed16e87a1360ac49e5,2022-12,Gwent Police,Gwent Police,-2.674500,51.642698,On or near Hocker Hill Street,W01001587,Monmouthshire 008C,Unable to prosecute suspect
2d8d0967846633c6bd564e462b547a482deb5b1478fd656522b3a2c6255b3d84,2022-12,Gwent Police,Gwent Police,-2.984911,51.591482,On or near Prince Street,W01001692,Newport 011E,Unable to prosecute suspect
5f24a4b966100fd361e52b5a27416835f54f15ccde845aa0e58ffedff2861bec,2022-12,Gwent Police,Gwent Police,-3.018630,51.662291,On or near Blaen Bran Close,W01001520,Torfaen 007B,Unable to prosecute suspect
50bb98eb6a5d508e7499c6759ff8783e5469be37cc6b4e900ed40ced7fdc9203,2022-12,Gwent Police,Gwent Police,-2.946895,51.591103,On or near Ringwood Hill,W01001606,Newport 008A,Unable to prosecute suspect
88c6bbbc8b577af08b76083693c0b721936015035744151b257d0305f76ca805,2022-12,Gwent Police,Gwent Police,-3.234870,51.587401,On or near Gelli Deg,W01001393,Caerphilly 019D,Unable to prosecute suspect
b76584c37e5b0df6dea98664d3fe15a7a24e93802990ce8f973c7e350b32d230,2022-12,Gwent Police,Gwent Police,-3.134286,51.740015,On or near Pen-Y-Bont Road,W01001454,Blaenau Gwent 008E,Unable to prosecute suspect
c406c5db09e51de1e3f405e44b535316d2cfde03ac314b1391e05fa63ed0a01f,2022-12,Gwent Police,Gwent Police,-2.941130,51.551037,On or near Goldcliff Road,W01001647,Newport 015F,Unable to prosecute suspect
bea5f553071f816dae0fa5da976b5a4a31464072bfce40a7a83638944e534344,2022-12,Gwent Police,Gwent Police,-3.246166,51.569235,On or near Trem Y Castell,W01001398,Caerphilly 024A,Unable to prosecute suspect
f75e43752bfa4f1489b8b01dedaee7ae39bd11d1448a165e8038d4bca55fc0f8,2022-12,Gwent Police,Gwent Police,-2.998164,51.602727,On or near Brynglas Road,W01001683,Newport 006D,Unable to prosecute suspect
a7226c055dd5f0ff6a8751f2053b7dc39032a9cf15adaedac9dffc81537277f0,2022-12,Gwent Police,Gwent Police,-2.834108,51.579128,On or near The Briars,W01001572,Monmouthshire 011A,Unable to prosecute suspect
e9a5b9bc94c5a8697269c8198a1e5127de5a5416ff461b56e12cfbf5af7a0c77,2022-12,Gwent Police,Gwent Police,-3.021792,51.557943,On or near Tredegar House Drive,W01001689,Newport 019D,Formal action is not in the public interest
86e449e788adc2b9921927316a9ff052784a3da235dd3ebcb7143eddb47b4df3,2022-12,Gwent Police,Gwent Police,-3.238821,51.578772,On or near St Cenydd Road,W01001399,Caerphilly 023E,Unable to prosecute suspect
574f30213d45a0b6d396a3e35a79228a9a350d97f263b52411e1b89465f60df3,2022-12,Gwent Police,Gwent Police,-3.026870,51.824487,On or near St Helen's Close,W01001557,Monmouthshire 001C,Unable to prosecute suspect
6783a7d79097c28eda121efee01395b9656a6288c86f7f90c6fe5034ccca8ecd,2022-12,Gwent Police,Gwent Police,-3.004408,51.593508,On or near ,W01001601,Newport 006A,Unable to prosecute suspect
31827eec0032b12515907dcaa77cd6c8554b20c4fd9746adf872e2f104bc7a41,2022-12,Gwent Police,Gwent Police,-2.992488,51.585421,On or near ,W01001687,Newport 014D,Suspect charged
41af4a3ac52d3b345c2e075a7ea1b242bc1d3665a9d543b9146fca715b4d9d84,2022-12,Gwent Police,Gwent Police,-3.287161,51.763670,On or near COLENSO TERRACE,W01001375,Caerphilly 001B,Formal action is not in the public interest
b07c15fbbe55a41b8638c69286ba0588688ab0934b21c07da53d00418b28c70a,2022-12,Gwent Police,Gwent Police,-3.218056,51.699100,On or near LEWIS STREET,W01001325,Caerphilly 003A,Unable to prosecute suspect
cd79ce831de3b85a30b1f6db33b4bdb096f8a729425ba928cdd34c59a45d955c,2022-12,Gwent Police,Gwent Police,-2.949684,51.587807,On or near PARRY DRIVE,W01001610,Newport 015C,Unable to prosecute suspect
477398f8853a148b6f7bae90ce1e1a01a54c202063db2fbfe315d5c47d4c8d31,2022-12,Gwent Police,Gwent Police,-2.667565,51.626077,On or near MAGNOLIA CLOSE,W01001592,Monmouthshire 008D,Unable to prosecute suspect
032532da38dae72f25f533e371cd9fcc38ea9aee367df524e853cef52349dcf1,2022-12,Gwent Police,Gwent Police,-3.181060,51.789753,On or near BRYNAWELON,W01001467,Blaenau Gwent 005D,Unable to prosecute suspect
