Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e7f1f67f2a10e521e66358a578d9436b338897a8cc4486ac99192857a494a5f4,2022-07,Gwent Police,Gwent Police,-3.001125,51.648711,On or near TWM BARLWM VIEW,W01001507,Torfaen 008D,Local resolution
f82caecc5c8211d4857e9517b6779ef239090d9fc494b69d40ea32126d6b9c32,2022-07,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
ef640a99e3ae1ecc4e272a40f893d36613b338e4ae2282ab88f29ed3c07fd676,2022-07,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
525bc1cd520336ff0af7f415e91672a05267b0dc4e8b17aa3bdf553cddc209e3,2022-07,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
aaa4a5243a64e9e419f16aa1ddb72e752a63f4f6e4872f5f39bcbc6a82c63604,2022-07,Gwent Police,Gwent Police,-2.995996,51.586794,On or near Shopping Area,W01001687,Newport 014D,Unable to prosecute suspect
a81d511525cbc97e9e9fa07edc2ab749fef04a8240d6866e681d798cf2803b1e,2022-07,Gwent Police,Gwent Police,-3.032507,51.667888,On or near FIVE LOCKS CLOSE,W01001537,Torfaen 007E,Unable to prosecute suspect
36246fbb1222cad447890cb2ecfa7ed84e367ddfbe0511c47b9286c9c3ea6a97,2022-07,Gwent Police,Gwent Police,-3.188483,51.591485,On or near BEVAN CLOSE,W01001341,Caerphilly 020B,Unable to prosecute suspect
98a648f6504b60162a7c20617ad82398b59115abc0626bf294d3ddfffa6166e9,2022-07,Gwent Police,Gwent Police,-3.249328,51.770048,On or near CEFN RHOS,W01001478,Blaenau Gwent 006C,Unable to prosecute suspect
1f1bea199a67aec266c20462c1053269ac5a5e191484af5f13f0f9a97ad4cf45,2022-07,Gwent Police,Gwent Police,-3.231005,51.692114,On or near CHURCH PLACE,W01001338,Caerphilly 004C,Unable to prosecute suspect
feb0d919a623517b6d29527b03684e8a0ac1b8f5d316a12a8679c043eb930f90,2022-07,Gwent Police,Gwent Police,-3.051541,51.578136,On or near FORT VIEW,W01001637,Newport 016B,Unable to prosecute suspect
d3bc2e876440351135dceef8e10fadae820fecbb56c08d8a17ece52d9fc55525,2022-07,Gwent Police,Gwent Police,-3.024650,51.637557,On or near CWRT DOWLAS,W01001504,Torfaen 013A,Unable to prosecute suspect
fb59e1b6f18f5fed72f4dd6e355be560d4242c967714954aa154621e8a62a457,2022-07,Gwent Police,Gwent Police,-3.376067,51.747134,On or near UPPER THOMAS STREET,W01001315,Merthyr Tydfil 004D,Unable to prosecute suspect
43b31865cc4a30892e4f4e736cbbaa188ee74a73c5a84f7c04db638b7fe01398,2022-07,Gwent Police,Gwent Police,-2.733671,51.812027,On or near JORDAN WAY,W01001553,Monmouthshire 004B,Unable to prosecute suspect
da7473842575228884d7f76495defa8c39d40fbc8575d2c9377f6ece5539f8de,2022-07,Gwent Police,Gwent Police,-2.940042,51.586401,On or near ERIC COATES CLOSE,W01001668,Newport 010D,Unable to prosecute suspect
bfd85463142f56ddc36962c5125c3807b7a56b96eb962c4b747ea3677c851758,2022-07,Gwent Police,Gwent Police,-3.175325,51.798919,On or near BEAUFORT STREET,W01001448,Blaenau Gwent 002C,Unable to prosecute suspect
4bd99fadf323048bb613ecf9cb37c60ad7411f762b201079a1a886b65245910c,2022-07,Gwent Police,Gwent Police,-3.024059,51.608105,On or near THAMES CLOSE,W01001620,Newport 003D,Unable to prosecute suspect
121d8ce537706f3deaf07ee98eaac7c396670445f31077216393425dac09d975,2022-07,Gwent Police,Gwent Police,-2.941580,51.587495,On or near STANFORD ROAD,W01001609,Newport 015B,Unable to prosecute suspect
c3fdc0baf42c648a18c4d716976c97da4a28c944571af6c59074bcd1e2f978f1,2022-07,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Unable to prosecute suspect
fa7226f6a9dc8d199c435f88e3aaeb9856aa5abee7ccc90df027c1a4fdbbd5c0,2022-07,Gwent Police,Gwent Police,-3.217855,51.778858,On or near TRENANT,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
b11dc9315f619638d8fbe997d24e6b85d25c13730278000979538a28fe230ac0,2022-07,Gwent Police,Gwent Police,-3.099445,51.608295,On or near STATION PLACE,W01001412,Caerphilly 017B,Unable to prosecute suspect
5f12c58fd385f1bc46d44b4f78d6d4b91db7893696cf8e9808cba0b39ae15351,2022-07,Gwent Police,Gwent Police,-2.925835,51.594013,On or near DAWSON CLOSE,W01001667,Newport 010C,Unable to prosecute suspect
73b198eef1884c27915d63b2da5fdef8636a69a12dc8735fa5e839a79ddb9e68,2022-07,Gwent Police,Gwent Police,-3.227411,51.583244,On or near LLEWELLYN DRIVE,W01001371,Caerphilly 022A,Unable to prosecute suspect
31c0d8bb546ce206a51bf2c463abb1769f4fd0ff648eabe8d40e00f08e02a23d,2022-07,Gwent Police,Gwent Police,-3.000361,51.610710,On or near PILLMAWR ROAD,W01001655,Newport 002E,Unable to prosecute suspect
5cac3c74be3e58866a52af50f7dd407421ab58824d47f4007c9aac2c7b6c76dc,2022-07,Gwent Police,Gwent Police,-2.732703,51.806036,On or near Sports/Recreation Area,W01001577,Monmouthshire 004E,Unable to prosecute suspect
413bebf665fa93336d5ed72b6fb1ffa2e476de5852066996bdb1a05848defb7f,2022-07,Gwent Police,Gwent Police,-2.991212,51.579218,On or near FRANCIS STREET,W01001662,Newport 018D,Unable to prosecute suspect
61b04e94102b9748501401a7ef5e4543d72352bb8c6c637399fbd32d2c8cfd78,2022-07,Gwent Police,Gwent Police,-3.034743,51.607994,On or near DARENT ROAD,W01001620,Newport 003D,Unable to prosecute suspect
d715f2dccae072061ed1fca8a82d4564e7aa6ca2adb5cf985d98044f1be95629,2022-07,Gwent Police,Gwent Police,-3.039118,51.652248,On or near Parking Area,W01001528,Torfaen 010D,Unable to prosecute suspect
4054fc0635890022687a9a97f0dc1ab9d983432bfd4f7501e2bf152a8e8d4479,2022-07,Gwent Police,Gwent Police,-3.225856,51.694290,On or near SCHOOL STREET,W01001326,Caerphilly 003B,Unable to prosecute suspect
f7356f0ba044beba9a125ef3c4befa94657bc8416afaa6217ac1d70042144595,2022-07,Gwent Police,Gwent Police,-3.032675,51.680376,On or near ASHGROVE CLOSE,W01001518,Torfaen 006E,Unable to prosecute suspect
8dd872c7feb97ad2edee4e01d757cba1ac74ffaed4fa32635c756b5df5adeeb0,2022-07,Gwent Police,Gwent Police,-3.029695,51.642089,On or near LLWYN CELYN,W01001532,Torfaen 010E,Unable to prosecute suspect
cf523f9c84e664dea868a14040333fdecc9a4c81f1928efb584bace500f8a8a1,2022-07,Gwent Police,Gwent Police,-3.158945,51.757910,On or near ABERTILLERY ROAD,W01001445,Blaenau Gwent 005C,Unable to prosecute suspect
0f728efcdd1b0c217f7e7591880642bd04d475c0adfd55a824d90ea444bfb18e,2022-07,Gwent Police,Gwent Police,-3.279860,51.748392,On or near BOARD STREET,W01001406,Caerphilly 001D,Unable to prosecute suspect
79646101bd6eefd67b214091d31f929b671bdab6dfbfe0a6e9ff6346260a8720,2022-07,Gwent Police,Gwent Police,-2.991793,51.572740,On or near ALICE STREET,W01001660,Newport 018B,Unable to prosecute suspect
a222fb1695df6380031d04c5441aea20ba57567847fe69fdba91dee0426146c8,2022-07,Gwent Police,Gwent Police,-3.221488,51.587891,On or near SOUTH PANDY ROAD,W01001373,Caerphilly 022C,Unable to prosecute suspect
b44ecc73a4580b1ab63b701844a2def198a733e93d7106259028e1c090f1a025,2022-07,Gwent Police,Gwent Police,-2.950548,51.591145,On or near GLANWERN DRIVE,W01001606,Newport 008A,Unable to prosecute suspect
85cd29fe14587601aa014ba4b071bdfc16bf4065ef7e9983495c497dea1362ef,2022-07,Gwent Police,Gwent Police,-2.848185,51.553895,On or near CHURCH ROW,W01001649,Newport 004D,Unable to prosecute suspect
b69c8a6112ccced3fbf259a1ac1008a615605578b9c463ba64cb2359656b6cfc,2022-07,Gwent Police,Gwent Police,-2.942563,51.580590,On or near Sports/Recreation Area,W01001646,Newport 015E,Unable to prosecute suspect
0a51fa043b98313e602e946213d5f63f5de3e0b7781e8bcb4d96a55afd361489,2022-07,Gwent Police,Gwent Police,-2.812349,51.773225,On or near Petrol Station,W01001581,Monmouthshire 005E,Unable to prosecute suspect
41225f1d95fb32ea58a94f3e1a7e65efcd409c43ce7ff578a8e7adb0a33008c5,2022-07,Gwent Police,Gwent Police,-3.223705,51.792014,On or near Petrol Station,W01001438,Blaenau Gwent 004A,Unable to prosecute suspect
9b4ebc112490cfba56c68ece625d2ceaf556240fbe4f0162af830c42fb0ac691,2022-07,Gwent Police,Gwent Police,-3.012209,51.566163,On or near MAESGLAS CRESCENT,W01001633,Newport 019A,Unable to prosecute suspect
5d9df3c95eb186eec1ff7cb543ac7e859e6d43398a03df390e1e92e5d3666364,2022-07,Gwent Police,Gwent Police,-2.989613,51.578656,On or near COMMERCIAL ROAD,W01001661,Newport 018C,Unable to prosecute suspect
cbb40c63c9047c3a10a49c421771114d618d432a433b4e0368993c5a511f3620,2022-07,Gwent Police,Gwent Police,-2.748848,51.587058,On or near NIGHTINGALE CLOSE,W01001588,Monmouthshire 010D,Unable to prosecute suspect
31a24c0dab74ed543357694e412f6ae86e0ab5bbed0fea9bdfea27c6c3ebc1cb,2022-07,Gwent Police,Gwent Police,-2.944485,51.586312,On or near Police Station,W01001609,Newport 015B,Unable to prosecute suspect
353890690487420a615154bc6f423e5c52fb4815422d904187bc94529037be8a,2022-07,Gwent Police,Gwent Police,-3.126094,51.636492,On or near TRIBUTE AVENUE,W01001327,Caerphilly 014A,Unable to prosecute suspect
922716c9526c38ec754dfdd3d4a409d225e0e5fdc95daf6e6a8f4c0e132c8f3a,2022-07,Gwent Police,Gwent Police,-3.045234,51.644146,On or near FAIRWATER WAY,W01001497,Torfaen 011A,Unable to prosecute suspect
a3e411299ad9f622e18745ffb6aa05dcb72984c7f81bdd782ba1be3dc68156d1,2022-07,Gwent Police,Gwent Police,-3.040868,51.643429,On or near TON ROAD,W01001498,Torfaen 011B,Unable to prosecute suspect
bfd60269420ba1908e43081b075cc0590582ab8309ef7c0f19c14d457c33dfaa,2022-07,Gwent Police,Gwent Police,-2.987372,51.581786,On or near LOWER DOCK STREET,W01001661,Newport 018C,Unable to prosecute suspect
0fede636c40dc54935ad0389e5fd2a81816d91984086a40bc009b4021ec43e05,2022-07,Gwent Police,Gwent Police,-3.001401,51.617940,On or near CLAREMONT,W01001651,Newport 002A,Unable to prosecute suspect
6e21e5a556ac495f3e2cdcde89e2c4eea19b9035d9d27dafda1d857fabde1002,2022-07,Gwent Police,Gwent Police,-3.065816,51.736574,On or near CLOS YSGOL GARNTEG,W01001483,Torfaen 002B,Unable to prosecute suspect
64ca1de496e22ee583b6418ee1738b59e4d3a4ec6ce851d1f456e83d0e14729c,2022-07,Gwent Police,Gwent Police,-3.042439,51.694272,On or near BLAENDARE ROAD,W01001496,Torfaen 004B,Unable to prosecute suspect
69138a13c9f548069743df8ad73df81d97936ced02aadbb78559aaee0a5eca92,2022-07,Gwent Police,Gwent Police,-2.999506,51.768824,On or near Police Station,W01001567,Monmouthshire 005B,Unable to prosecute suspect
4356c1b12aab1b23c333241c9dcb5f4036a6aa448d2fece242ac4d8ccdfc296b,2022-07,Gwent Police,Gwent Police,-2.999506,51.768824,On or near Police Station,W01001567,Monmouthshire 005B,Unable to prosecute suspect
bd6501495088d8bd9b3b011c0e64875516f0e1d4b73c387d62766dee71a2ce01,2022-07,Gwent Police,Gwent Police,-3.149126,51.663307,On or near TRAMROADSIDE,W01001382,Caerphilly 010C,Unable to prosecute suspect
e28b6c11ae3c69f482cf98e9ba5e7ae8c67cb2f22393a4f92b71bf1deabb0607,2022-07,Gwent Police,Gwent Police,-2.671648,51.630603,On or near ALPHA ROAD,W01001584,Monmouthshire 008B,Unable to prosecute suspect
0591fdbc4325bf7a3630e0cd9b13eb7ac610f5c250e9313b61e5c0c7cbde9237,2022-07,Gwent Police,Gwent Police,-3.223594,51.579768,On or near MILL ROAD,W01001370,Caerphilly 023A,Unable to prosecute suspect
1311bb9c8ba5c3e9803295ec2ad4675082c18a46f35baf41b37fce7127adb9ad,2022-07,Gwent Police,Gwent Police,-3.022994,51.666065,On or near TYNEWYDD NORTH CLOSE,W01001520,Torfaen 007B,Unable to prosecute suspect
f46a4efb43c09154c5e8a17c5999fbbbf128038e7cae6fd925c15e8e72d2258d,2022-07,Gwent Police,Gwent Police,-3.025988,51.676334,On or near RICHMOND ROAD,W01001516,Torfaen 006C,Unable to prosecute suspect
782b8c83b8c187a11341a7ffed77a6051299e7afe68bdc2f80b598170a83da5d,2022-07,Gwent Police,Gwent Police,-2.985611,51.589804,On or near BEDFORD ROAD,W01001693,Newport 013E,Unable to prosecute suspect
80ba1cadf067b4e734004e340272bb93a6412a57160372a70b31b97050c97f08,2022-07,Gwent Police,Gwent Police,-3.034380,51.576787,On or near GOLDEN MILE VIEW,W01001671,Newport 016D,Unable to prosecute suspect
7d504a3081d86cb294fbd88faa25652dbe6bbb34576a4078b4f4b16aa807430a,2022-07,Gwent Police,Gwent Police,-3.002420,51.582882,On or near Petrol Station,W01001687,Newport 014D,Unable to prosecute suspect
5ac4296b3052d48403a2d5cf3010864654ef80d054caf86944f6e21cd5c280bd,2022-07,Gwent Police,Gwent Police,-2.982381,51.590622,On or near Police Station,W01001692,Newport 011E,Unable to prosecute suspect
d1201a2ca9059d45fac5fc70b9c691b6659ccf9c41b1aacd0f80aae518d46f4a,2022-07,Gwent Police,Gwent Police,-3.021161,51.655255,On or near ,W01001506,Torfaen 010A,Local resolution
2346524da4bc16bd41bda8e65780af5be3d24dad086940ae571ac9151cd9be55,2022-07,Gwent Police,Gwent Police,-3.010297,51.574920,On or near Lyndhurst Avenue,W01001629,Newport 017A,Unable to prosecute suspect
6f372d70203987703ca15a37f1978400952aea9df685ea32130ff2fd799ce8c6,2022-07,Gwent Police,Gwent Police,-2.992159,51.578293,On or near Coulson Close,W01001662,Newport 018D,Unable to prosecute suspect
9a04c5f8622b0e7045253e05c3b2f932986d1edcaefd5a195fd32cc45428cc5c,2022-07,Gwent Police,Gwent Police,-3.048974,51.700328,On or near St Dominics Retreat,W01001541,Torfaen 004F,Unable to prosecute suspect
a7aa03cf5f11d5ff24de611a1af74f484460b711e512d1d8465f2f3354108241,2022-07,Gwent Police,Gwent Police,-2.980809,51.610147,On or near Chesnut Grove,W01001624,Newport 001B,Unable to prosecute suspect
a8cc59b6f1c6b20cb170e7c2e2e4c48188b6f710d0ce40e4646bc77b0d61b096,2022-07,Gwent Police,Gwent Police,-3.203108,51.667973,On or near Frost Place,W01001348,Caerphilly 009A,Unable to prosecute suspect
4ce699f1fb5b4b91684b183cc5d443aa7c337b1710ef6ac785559397398955e2,2022-07,Gwent Police,Gwent Police,-3.039399,51.713136,On or near ,W01001530,Torfaen 003C,Unable to prosecute suspect
fee48db3b96b2bdd7b862823d246d1509f5462a386f64a7a7bb20470a0146ee1,2022-07,Gwent Police,Gwent Police,-2.980809,51.610147,On or near Chesnut Grove,W01001624,Newport 001B,Unable to prosecute suspect
cbc51e8d079dfea61fe82b8f81f93b2f3a6a752967cb8480d6200057140f8324,2022-07,Gwent Police,Gwent Police,-3.227112,51.647115,On or near Heol Rees,W01001365,Caerphilly 012C,Unable to prosecute suspect
80819dbf47115b11ba5e7cdf5eb1982ac1d111f1d1ab4608c25a03867660155b,2022-07,Gwent Police,Gwent Police,-3.180942,51.680804,On or near Rising Sun Close,W01001391,Caerphilly 006F,Suspect charged
33c4b6c7649265d5bae7aa0f28237f8771992dc98d73b7252db80206e9be3fd8,2022-07,Gwent Police,Gwent Police,-2.763678,51.607256,On or near Martins Road,W01001542,Monmouthshire 009A,Unable to prosecute suspect
aefb9a53b7aa850ccc3746143b186478fb1347c01ff77180574feee204065e56,2022-07,Gwent Police,Gwent Police,-2.697725,51.805421,On or near Woodland View,W01001599,Monmouthshire 004F,Unable to prosecute suspect
1c64728197a7ff0d8450aa343907a9eb4de01ffc4a04e95bd2f6e987a948ae60,2022-07,Gwent Police,Gwent Police,-3.218115,51.583215,On or near Acre Close,W01001372,Caerphilly 022B,Unable to prosecute suspect
37010de7254681281cf9392d7735fd655979c9552a8a028015334af67d911e46,2022-07,Gwent Police,Gwent Police,-3.258569,51.663534,On or near Claerwen,W01001414,Caerphilly 008A,Unable to prosecute suspect
d85ca8481ee7c8a3adc2b9153c288529ba5a3e0e2c81a2ef20087167e0c06bf4,2022-07,Gwent Police,Gwent Police,-3.238934,51.769412,On or near Teras Caerefrog,W01001463,Blaenau Gwent 006B,Unable to prosecute suspect
1d99d6d1cb0e6a6d582b7a1a31cfd591cbfc6012ceaa302566e415430705ca64,2022-07,Gwent Police,Gwent Police,-3.050837,51.716397,On or near Beeches Road,W01001531,Torfaen 003D,Unable to prosecute suspect
2269733be15f0ef7968914b74a1b5a3207db2186c3d7e4e171e7ff0a7a2551d7,2022-07,Gwent Police,Gwent Police,-3.161437,51.596261,On or near Penllwyn Lane,W01001343,Caerphilly 021B,Unable to prosecute suspect
ddddb556d247e826bff9dfd1c5c7227733784000da619fc7f0d9a0d2d9c94eda,2022-07,Gwent Police,Gwent Police,-3.008290,51.660213,On or near North Road,W01001494,Torfaen 008B,Unable to prosecute suspect
07225771d449ef0f4d8d5fae82861936ac8375755bcbd05a053cc894ae301a5d,2022-07,Gwent Police,Gwent Police,-2.946149,51.575864,On or near ,W01001646,Newport 015E,Unable to prosecute suspect
1128c9ba45be31a350d40bde3892e1064f237fbfb686ed678fc04ab05e8ecb73,2022-07,Gwent Police,Gwent Police,-3.231119,51.711777,On or near Russell Street,W01001385,Caerphilly 002D,Unable to prosecute suspect
856ebb056b2f7006960309732908a93c9a4b7294a1ea183c5fb71119145fbf4e,2022-07,Gwent Police,Gwent Police,-2.989181,51.582697,On or near GEORGE STREET,W01001661,Newport 018C,Unable to prosecute suspect
be90eecf05d893241a9e55e95ea13aab4d293e2d6bc2a9ff350a6b1efd0f41f3,2022-07,Gwent Police,Gwent Police,-3.056984,51.580721,On or near RUSSELL CLOSE,W01001638,Newport 016C,Unable to prosecute suspect
1e7eeaa9c802312491bea708dde9058d587819db1667bf9d246a3db407f4cae8,2022-07,Gwent Police,Gwent Police,-3.238793,51.692787,On or near FAIRWAYS,W01001336,Caerphilly 004A,Unable to prosecute suspect
9533e164b1b1918e1946437a04a0d3e010b464c88b9c01cab95b0407d4e74b81,2022-07,Gwent Police,Gwent Police,-3.012238,51.556407,On or near Schooner Avenue,W01001688,Newport 019C,Unable to prosecute suspect
8df3a1b45c2c4d837e06e557de93a6ddcb4c54f10d4eb8f5ccc5d5530b79e472,2022-07,Gwent Police,Gwent Police,-3.075667,51.769635,On or near CAPEL NEWYDD AVENUE,W01001487,Torfaen 001A,Unable to prosecute suspect
11bf32d866f0565ea1ba615ccb1939578b2c65b4386520e0af8dad4c63b840f1,2022-07,Gwent Police,Gwent Police,-3.010697,51.574745,On or near LYNDHURST AVENUE,W01001629,Newport 017A,Unable to prosecute suspect
3eece5b924a47a4c313c1b722fdaecee1ba4fb7a1430c40f61453622837e48ef,2022-07,Gwent Police,Gwent Police,-3.230666,51.605437,On or near HIGH STREET,W01001368,Caerphilly 019C,Unable to prosecute suspect
7a0461eff85abd49c866e9c3d04fa468056ad9d8c258ea35daf730eb93fc22ac,2022-07,Gwent Police,Gwent Police,-3.241933,51.581733,On or near WHITE CROSS LANE,W01001394,Caerphilly 023B,Unable to prosecute suspect
39eb2a2f7e4dd4c0fe28d5d6d31a15fcf56e13bdfe01fbf6f67eb4e210aa0f24,2022-07,Gwent Police,Gwent Police,-2.982372,51.600252,On or near ORCHARD GARDENS,W01001680,Newport 007E,Unable to prosecute suspect
577cd65de138a1db71ee682fb8f4b2595c697c1147a30d43f05f6a0114cb7a4d,2022-07,Gwent Police,Gwent Police,-3.132731,51.732863,On or near POWELL STREET,W01001437,Blaenau Gwent 008C,Unable to prosecute suspect
fc9761aa15c9d10c721ba8b45488e2e2e226beb6aa06a5db4287bf03dd855608,2022-07,Gwent Police,Gwent Police,-3.128784,51.652876,On or near LABURNUM TERRACE,W01001328,Caerphilly 014B,Unable to prosecute suspect
4e61a9bb19af42ecf69406a64b2a8805a502a103c1bebb4ad71fa36cadf3af2c,2022-07,Gwent Police,Gwent Police,-3.233681,51.581865,On or near MILL CLOSE,W01001396,Caerphilly 023D,Unable to prosecute suspect
eaf8fd91d2445ad79534707c100761c011f76b01c47768bec76eb76b5195c704,2022-07,Gwent Police,Gwent Police,-3.230983,51.583521,On or near LLWYN-ON STREET,W01001396,Caerphilly 023D,Unable to prosecute suspect
613154905a068032bbcbf8e22faabb8ed8cb391b5ec009daf56f909fafaa65cc,2022-07,Gwent Police,Gwent Police,-3.045104,51.662984,On or near SYCAMORE PLACE,W01001538,Torfaen 009D,Unable to prosecute suspect
240535150eb3fe9c40a4523f2ad2f5243319eb93a0ac0977d0386998b253d68f,2022-07,Gwent Police,Gwent Police,-3.217973,51.578441,On or near PONTYGWINDY ROAD,W01001373,Caerphilly 022C,Unable to prosecute suspect
545a654bcc29042474c3a8e0b538180196b49d25c403fbe3bd3b150dd8683eff,2022-07,Gwent Police,Gwent Police,-3.082318,51.788375,On or near B4246,W01001489,Torfaen 001C,Unable to prosecute suspect
1d97b4fb649e9eef9d539d06a786ac338937f163a74f39a88165eaddc8049bac,2022-07,Gwent Police,Gwent Police,-2.994487,51.587085,On or near Supermarket,W01001687,Newport 014D,Unable to prosecute suspect
74cfebf13053c3b5e10b27ab3019d3ce18b89c93668098e47347735e80ffe1b9,2022-07,Gwent Police,Gwent Police,-3.175271,51.677417,On or near LLWYN ON CRESCENT,W01001391,Caerphilly 006F,Local resolution
c55b9a11bf760386e4c152bc1aeb134f119c24952e5a8b69b86bc8b2dae9b676,2022-07,Gwent Police,Gwent Police,-3.026521,51.689655,On or near COEDYGRIC ROAD,W01001515,Torfaen 006B,Unable to prosecute suspect
310bc79eeb3cf5f8d549f15f8fb50994741c413d1da70c32a68a1599f1a866ce,2022-07,Gwent Police,Gwent Police,-3.209287,51.667073,On or near TWYN GARDENS,W01001353,Caerphilly 007B,Unable to prosecute suspect
ec446be7dc70fe8c8bd8986bd6e94ffa88108b747774204d46d8841594c9fee3,2022-07,Gwent Police,Gwent Police,-3.137640,51.683857,On or near KIER HARDIE TERRACE,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
f5268c9dbb65c52f008bbe1e9476fe93154cca3670d51a57d5936356ab8cd936,2022-07,Gwent Police,Gwent Police,-3.032675,51.680376,On or near ASHGROVE CLOSE,W01001518,Torfaen 006E,Unable to prosecute suspect
113d8b060b271503297504ebca3673faa65cc58668b44bd58e7ce897b605fda9,2022-07,Gwent Police,Gwent Police,-2.982372,51.600252,On or near ORCHARD GARDENS,W01001680,Newport 007E,Unable to prosecute suspect
2ad27580fc4fa655a3a45d180ada945a2eb89df6f3b690129689cf37b2f6cc3f,2022-07,Gwent Police,Gwent Police,-3.213947,51.792574,On or near TIR-Y-BERTH,W01001438,Blaenau Gwent 004A,Unable to prosecute suspect
5d109718b3292221a3f00b3a5821cc828bab6c686a995ba75ad33d613f6b7a6b,2022-07,Gwent Police,Gwent Police,-3.083257,51.773117,On or near GEORGE STREET,W01001489,Torfaen 001C,Unable to prosecute suspect
5aa42a80cb29e1d79e57020137ad075382c036e6342eef54e195583e7d5a1f16,2022-07,Gwent Police,Gwent Police,-3.085064,51.775915,On or near KING STREET,W01001490,Torfaen 001D,Unable to prosecute suspect
e68493eb979b7cc238dfd03c0095f1f9a3f14ff39257f405b6ed16006a12cfb1,2022-07,Gwent Police,Gwent Police,-3.288350,51.770814,On or near PEN-Y-DRE,W01001428,Caerphilly 001E,Unable to prosecute suspect
ec5e3f3cf5f2bfd38c17c50ce0c6a66013449e79c04a145476c738bacfe934c7,2022-07,Gwent Police,Gwent Police,-2.718840,51.809799,On or near Supermarket,W01001554,Monmouthshire 004C,Unable to prosecute suspect
ac3c55e70004b31e1f07980cb499da546ff2e48b33c670e3ac5b2d2a89fd51ee,2022-07,Gwent Police,Gwent Police,-2.955983,51.585319,On or near ABERTHAW DRIVE,W01001607,Newport 015A,Unable to prosecute suspect
f64de0c795a951ef641d752f77dcb7396ea1eab5ea0e406421bdddeb166f7416,2022-07,Gwent Police,Gwent Police,-3.012021,51.556391,On or near SCHOONER AVENUE,W01001688,Newport 019C,Unable to prosecute suspect
3c28cecc1ba6ac85901cec3374eeff77c03b49250c019435f11db3cacbcc0901,2022-07,Gwent Police,Gwent Police,-3.048043,51.716377,On or near ORCHARD CLOSE,W01001530,Torfaen 003C,Unable to prosecute suspect
1a941d05cb246b949936ac85172d76844944d5a4b80636ebb865a337018f7690,2022-07,Gwent Police,Gwent Police,-3.013555,51.640243,On or near Parking Area,W01001504,Torfaen 013A,Unable to prosecute suspect
5d8f2403006449cfdf857414cf1abd3f962a8a03ea43fecd2255ac0036d2408b,2022-07,Gwent Police,Gwent Police,-3.096466,51.770324,On or near MARTIN TERRACE,W01001489,Torfaen 001C,Unable to prosecute suspect
29cd630d5bcbbe93fbd0a0fce06c8b62c0997b3ada99eb4ac667c334c9ff3992,2022-07,Gwent Police,Gwent Police,-3.045549,51.717442,On or near BEECHWOOD WALK,W01001530,Torfaen 003C,Unable to prosecute suspect
8880ceebe23c0e1d5073a63336956acb36bfb71d140796093d01f20f6ad0ee9d,2022-07,Gwent Police,Gwent Police,-3.021790,51.654288,On or near Supermarket,W01001506,Torfaen 010A,Unable to prosecute suspect
b9b136bdb054e1808ad0fe4809630c7df015335ee58a312220ab19cb77361615,2022-07,Gwent Police,Gwent Police,-3.008606,51.612600,On or near LISTER GREEN,W01001652,Newport 002B,Unable to prosecute suspect
23dcb358783799bf8ed822a4e637ca3c182c8fd6e34d066daefa65f136b15319,2022-07,Gwent Police,Gwent Police,-3.096466,51.770324,On or near MARTIN TERRACE,W01001489,Torfaen 001C,Unable to prosecute suspect
0265276fb9bf596692f742c607fee18da1c64ac775a9168ff91595fc83f2a34d,2022-07,Gwent Police,Gwent Police,-3.040868,51.643429,On or near TON ROAD,W01001498,Torfaen 011B,Unable to prosecute suspect
a27ddd288251d9140b42f470f9d05ec4b0dad2bc97f2f0a7f568e7ae8e1540ac,2022-07,Gwent Police,Gwent Police,-2.924181,51.592192,On or near LINLEY CLOSE,W01001667,Newport 010C,Unable to prosecute suspect
ecf1d9db2b70e2f1ff304a3f1e6888d76e6b4d61cb9697c707091b092b60dfa3,2022-07,Gwent Police,Gwent Police,-3.027124,51.679858,On or near EAST AVENUE,W01001518,Torfaen 006E,Unable to prosecute suspect
b7be593c79f18dbb3106e12ce5a4bb615990c5aec855a6b5d990e4ccfe87545b,2022-07,Gwent Police,Gwent Police,-3.019172,51.654877,On or near Parking Area,W01001506,Torfaen 010A,Unable to prosecute suspect
61e1ae34b9bb54591ddfd2107b3129176bd3a88f3c679578495ab2a9ae34b7de,2022-07,Gwent Police,Gwent Police,-3.116545,51.500584,On or near WENTLOOG AVENUE,W01001865,Cardiff 022C,Unable to prosecute suspect
353343ea163cf923b127bbf40facd69f5f3499938f7885661a64e3df789cb462,2022-07,Gwent Police,Gwent Police,-3.033967,51.644398,On or near NEW CHAPEL COURT,W01001532,Torfaen 010E,Unable to prosecute suspect
eba8d87be18bbef5b9425269abcd5ced4d5060ad97762d4eceb98ffcb0a9cac2,2022-07,Gwent Police,Gwent Police,-3.001687,51.605322,On or near BRYNGLAS COURT,W01001682,Newport 006C,Unable to prosecute suspect
