Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a6fc13c7a82d569ce3c638f31cf9afa9e645c7a74e10a60832e0842cdc9df648,2022-05,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
b3687e5c709dc8c3d36d407b10b354a01555e77354c697b0284a86473cca1deb,2022-05,Gwent Police,Gwent Police,-3.034979,51.712914,On or near TENISON ROAD,W01001525,Torfaen 003A,Unable to prosecute suspect
b456f36d38dd5ae37f630e7dd23704349ca154b71e61f76796ea5ef825c1194d,2022-05,Gwent Police,Gwent Police,-3.140448,51.704043,On or near BRYN TERRACE,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
0a67b798c026c4b3d26eef9275a8732b688f9b106c8345508734032603492208,2022-05,Gwent Police,Gwent Police,-3.034500,51.648107,On or near FARLOW WALK,W01001528,Torfaen 010D,Investigation complete; no suspect identified
6006f1e48196467ad2bf6008f37e6bf0e370782872e5f0fc8af27d91c79d0ec0,2022-05,Gwent Police,Gwent Police,-3.258717,51.666257,On or near HADRIAN'S CLOSE,W01001418,Caerphilly 008E,Unable to prosecute suspect
2e24385fa04203044290dcf116f56850754e724f39ae9b1f1015ce1d1fa4155f,2022-05,Gwent Police,Gwent Police,-2.918971,51.592278,On or near COT HILL,W01001649,Newport 004D,Unable to prosecute suspect
300e9a0686d5bb5039880a609413588abc439aa278bf8fc58b5be76dc690b466,2022-05,Gwent Police,Gwent Police,-2.865526,51.607988,On or near BRAMBLE WAY,W01001641,Newport 004C,Unable to prosecute suspect
64c139867e94ef92b0b29b365419e2108141b220ff343104044a211146257460,2022-05,Gwent Police,Gwent Police,-2.995998,51.586227,On or near SCHOOL LANE,W01001687,Newport 014D,Suspect charged
2cabf0010bfa40ecb34c97160c38622ff443ce2a80d0a3f561b5b948d30f135e,2022-05,Gwent Police,Gwent Police,-2.991220,51.575604,On or near JEDDO STREET,W01001659,Newport 018A,Unable to prosecute suspect
5103b4a79b189be188800f1011d29aa35e3ad4a552d0e46c2c5ea631c5c1b622,2022-05,Gwent Police,Gwent Police,-2.945278,51.576495,On or near CENTRAL AVENUE,W01001646,Newport 015E,Unable to prosecute suspect
492562bd5c9549940479bae00bd00df9c991e543febd05be2f1793774a58926d,2022-05,Gwent Police,Gwent Police,-2.969093,51.590292,On or near CHAUCER ROAD,W01001612,Newport 011B,Unable to prosecute suspect
fa4a95d7e68036f477a704b1a614d3976d30fa96b514a83fc37e6c7bfbccfe48,2022-05,Gwent Police,Gwent Police,-3.232738,51.648846,On or near HAWTHORN AVENUE,W01001364,Caerphilly 012B,Unable to prosecute suspect
17377c58d5f8ef41586e387a694e471d83f77db38fe7fe385700e228dee394c2,2022-05,Gwent Police,Gwent Police,-3.174410,51.787140,On or near ROUNDHOUSE CLOSE,W01001467,Blaenau Gwent 005D,Unable to prosecute suspect
b07c15fbbe55a41b8638c69286ba0588688ab0934b21c07da53d00418b28c70a,2022-05,Gwent Police,Gwent Police,-3.218056,51.699100,On or near LEWIS STREET,W01001325,Caerphilly 003A,Unable to prosecute suspect
b61c3058104ad7370c73f8fc56a7bc1db0d2aa9557c7fbc288e9769721b761dc,2022-05,Gwent Police,Gwent Police,-3.031714,51.811012,On or near GROVE AVENUE,W01001564,Monmouthshire 003D,Suspect charged
b258ad2b506719e579c9545c5d171c132067281d30044dbab86e23e6c3b58814,2022-05,Gwent Police,Gwent Police,-3.181888,51.591579,On or near Petrol Station,W01001341,Caerphilly 020B,Unable to prosecute suspect
1060d83337efb82423586c216f2dba47698c425951650a3b66898f25bb7c689a,2022-05,Gwent Police,Gwent Police,-3.181888,51.591579,On or near Petrol Station,W01001341,Caerphilly 020B,Unable to prosecute suspect
e89cf144515e5c63a94804bf04843df169e9ed5606a62a48a453b3e0f501a62b,2022-05,Gwent Police,Gwent Police,-3.211880,51.673736,On or near TYNYCOED CRESCENT,W01001352,Caerphilly 007A,Unable to prosecute suspect
67f3392e8beebadb4a84363e566c884ba4c0cbd5ce720f0f2da2ae06a84feb6e,2022-05,Gwent Police,Gwent Police,-3.005815,51.592842,On or near COMFREY CLOSE,W01001601,Newport 006A,Unable to prosecute suspect
0e2261796cb9d4ba7966fa5b791d35a5b15570cbf4843b1b0999a8741e6724c9,2022-05,Gwent Police,Gwent Police,-2.667422,51.627139,On or near BLUEBELL DRIVE,W01001592,Monmouthshire 008D,Unable to prosecute suspect
0de5f6cd64c982c31073ef80b04638ac25138d4ecd88559f4c9209c29621a1f2,2022-05,Gwent Police,Gwent Police,-2.988764,51.572145,On or near COOMASSIE STREET,W01001660,Newport 018B,Unable to prosecute suspect
fe49f2c0abcf9c38ad25437b04edba22bb9ba557791d90cf584ca11b0a4882f7,2022-05,Gwent Police,Gwent Police,-2.961148,51.580449,On or near REENE COURT,W01001648,Newport 015G,Unable to prosecute suspect
6662ca2913dabd101046e31a005cee4975c842ce4b6a6a8629b2ede8dcc24404,2022-05,Gwent Police,Gwent Police,-3.205873,51.577676,On or near WEDGEWOOD COURT,W01001421,Caerphilly 022E,Unable to prosecute suspect
05015fb665981a792df338c452b6df3259d4e6be4b434f0edba4dac8b9617049,2022-05,Gwent Police,Gwent Police,-3.021147,51.655265,On or near Parking Area,W01001506,Torfaen 010A,Unable to prosecute suspect
941f9ba434b2347ad7b92993747be62742011060ea381e9919d446b2ed1c3e19,2022-05,Gwent Police,Gwent Police,-3.032842,51.606949,On or near TYNE CLOSE,W01001620,Newport 003D,Unable to prosecute suspect
bd32f2af1bd8f068eeef5e6c92e53c1b8028702fcabd18eef82a80e535bae33f,2022-05,Gwent Police,Gwent Police,-3.032842,51.606949,On or near TYNE CLOSE,W01001620,Newport 003D,Unable to prosecute suspect
fa32c3facd7e40c33f56fbf0096172cad6ed6ce4a1b1eb4572fe6762aa770566,2022-05,Gwent Police,Gwent Police,-3.269667,51.540613,On or near HEOL BERRY,W01001820,Cardiff 006A,Unable to prosecute suspect
2344ffaf6c535183c40b99d257e5f0a0b4b8dd97f6d7eaaafb9c946dc4dcf813,2022-05,Gwent Police,Gwent Police,-2.784769,51.585915,On or near MARTIN CLOSE,W01001582,Monmouthshire 011D,Unable to prosecute suspect
b7bdff3e35ee6a5e1682711249117ef22c4e6d41749c863d55e363e6e3a338b4,2022-05,Gwent Police,Gwent Police,-3.146902,51.710912,On or near Parking Area,W01001465,Blaenau Gwent 009B,Suspect charged
17fef41f5e964abb69096db8245558c25d1621717b1f15a88ce60a5f1dc23a29,2022-05,Gwent Police,Gwent Police,-3.146902,51.710912,On or near Parking Area,W01001465,Blaenau Gwent 009B,Suspect charged
7bd746a92c155589ebc4e11d8fd5f44ab1046de8c3881c6d05ad6889917f51a2,2022-05,Gwent Police,Gwent Police,-3.146902,51.710912,On or near Parking Area,W01001465,Blaenau Gwent 009B,Suspect charged
8b072c40d02240e53dd9a4766a5df91f7f2453aafc3faf9920a817d0364280b2,2022-05,Gwent Police,Gwent Police,-3.005573,51.591676,On or near SORREL DRIVE,W01001601,Newport 006A,Unable to prosecute suspect
debad5a35ea493008f1916254a0c72cd4e347184e9526038a8f49c93c5d43f4b,2022-05,Gwent Police,Gwent Police,-3.181888,51.591579,On or near Petrol Station,W01001341,Caerphilly 020B,Unable to prosecute suspect
39ad12913bdb2a4a04d8db0e3a0d64a9a03a05abc8bdf327a078d1ea21dae3ef,2022-05,Gwent Police,Gwent Police,-3.026157,51.557671,On or near Sports/Recreation Area,W01001689,Newport 019D,Unable to prosecute suspect
4f624eb735282c683dcbd445a41075af2868a633976620b3647d7b86f7557a45,2022-05,Gwent Police,Gwent Police,-3.134120,51.699860,On or near Parking Area,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
6915ad5e871f5af92e9131db4dad345e3f9c9bbfcdaac2649e946db678799de1,2022-05,Gwent Police,Gwent Police,-2.801803,51.868289,On or near B4347,W01001568,Monmouthshire 005C,Unable to prosecute suspect
48dcf457e814e299153d0061a42b220e70072356ce13d43c7b66400bac72f24e,2022-05,Gwent Police,Gwent Police,-3.070185,51.605734,On or near Sports/Recreation Area,W01001407,Caerphilly 016A,Unable to prosecute suspect
58434f6a4dfd817fcd9c5557045f988983260bb6cf2bb466c0b264cd7c1b7350,2022-05,Gwent Police,Gwent Police,-3.207230,51.577698,On or near GRAHAM COURT,W01001422,Caerphilly 022F,Unable to prosecute suspect
9906016f17733fdf2fd590d4b0fa967c13ead41fb2052e17d67125586862dd2c,2022-05,Gwent Police,Gwent Police,-3.078453,51.775238,On or near COEDCAE ROAD,W01001488,Torfaen 001B,Unable to prosecute suspect
eb8206a056d036645aac0338147c93776385759112f03e32a6fb64f4f630bd23,2022-05,Gwent Police,Gwent Police,-3.229210,51.683510,On or near CARDIFF ROAD,W01001362,Caerphilly 003C,Unable to prosecute suspect
1b910ac954ca61103b14eb99e237163c93941340bc4cae69b2829d2505d48d59,2022-05,Gwent Police,Gwent Police,-3.165328,51.596555,On or near Sports/Recreation Area,W01001346,Caerphilly 020D,Suspect charged
df81f2348894a5b291f499d9be4ad12b254993215969e525ac034cd0c1bf6ae0,2022-05,Gwent Police,Gwent Police,-2.761388,51.594638,On or near HAZEL AVENUE,W01001908,Monmouthshire 010G,Unable to prosecute suspect
77bc40fa53c72e1e287e33953a17d340e113d3741cb8449fa46bea81a7f1e787,2022-05,Gwent Police,Gwent Police,-3.179282,51.735480,On or near STEWART STREET,W01001451,Blaenau Gwent 007B,Unable to prosecute suspect
dcdafd165fb2701c84b5eaa7101f8fac91846dd2cad7c025cc99dd377841c2e8,2022-05,Gwent Police,Gwent Police,-2.917166,51.604422,On or near PRIORY GROVE,W01001639,Newport 004A,Suspect charged
b1d0de6e669fe32cb502d92ac90e53661691f159b4e85be4a730a86922c875fe,2022-05,Gwent Police,Gwent Police,-3.067711,51.729129,On or near WATERLOO PLACE,W01001485,Torfaen 002D,Unable to prosecute suspect
e4e1e20774724ef6af6db1ae9142c5a6320f6c25adc2f03c0532f1afd9234b80,2022-05,Gwent Police,Gwent Police,-3.067711,51.729129,On or near WATERLOO PLACE,W01001485,Torfaen 002D,Unable to prosecute suspect
111b1229e3f37eca52f860d26d47d48b3a85c213dc081c3bbf3d0584f106150f,2022-05,Gwent Police,Gwent Police,-3.237403,51.657213,On or near HEOL-Y-FELIN,W01001363,Caerphilly 012A,Suspect charged
1fc645b41a24345b7ea841a14fc95b727508d52adf7fa020fa18d7f4156c3254,2022-05,Gwent Police,Gwent Police,-2.992315,51.582113,On or near COMMERCIAL ROAD,W01001687,Newport 014D,Unable to prosecute suspect
e67d9eacd10396951baa80217210940ac28f21df96e85af31d144dca58de9335,2022-05,Gwent Police,Gwent Police,-3.215838,51.666565,On or near FAIR VIEW,W01001388,Caerphilly 007D,Unable to prosecute suspect
b32b488befa6cd4479e81b473a86d1cf74ad2e5dccae6f5ce241e57dac2b0e51,2022-05,Gwent Police,Gwent Police,-3.236664,51.637511,On or near Sports/Recreation Area,W01001434,Caerphilly 013F,Unable to prosecute suspect
e9833064a11a2960bcf862d7aa43d5c23c145b48af2bae60779ea35b5b7e3fc7,2022-05,Gwent Police,Gwent Police,-2.990190,51.591276,On or near EAST USK ROAD,W01001693,Newport 013E,Unable to prosecute suspect
b1a7d3c1b13fef4489a2e3774609840d70e421615656ac3929bde555ca0d8d0c,2022-05,Gwent Police,Gwent Police,-3.170112,51.800895,On or near POUND ROAD,W01001446,Blaenau Gwent 002A,Unable to prosecute suspect
80a72d269ea088ea77e649a96ef38f41f09e10938dd9855fcf8a9dba56876241,2022-05,Gwent Police,Gwent Police,-3.214474,51.797604,On or near GREENFIELD CRESCENT,W01001442,Blaenau Gwent 001C,Unable to prosecute suspect
41144f2fdd082373b6bb8deeab603f3c58eabbc838a4b9a21be7320c70ecd9e8,2022-05,Gwent Police,Gwent Police,-3.134120,51.699860,On or near Parking Area,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
c56b73dfcfb5c777b369240d321fdcf11c1e26447c9639dad48d1a3eda40b4b6,2022-05,Gwent Police,Gwent Police,-3.142757,51.737100,On or near BARKER AVENUE,W01001453,Blaenau Gwent 008D,Unable to prosecute suspect
ff12e2016ed7a9251cf9d7faf27c29d70e64fa21cbf0cf1419ea85621cb52606,2022-05,Gwent Police,Gwent Police,-2.671939,51.628767,On or near MARSH ROAD,W01001584,Monmouthshire 008B,Unable to prosecute suspect
98ca29f240768816ecf4a36b8ddfaba90233ff4c7ab6fbf81741ff9679efcbf8,2022-05,Gwent Police,Gwent Police,-3.236664,51.637511,On or near Sports/Recreation Area,W01001434,Caerphilly 013F,Formal action is not in the public interest
951f8d25e6ecf953ba80d616d32e549968e495eed7bd570854adae70e7002dce,2022-05,Gwent Police,Gwent Police,-3.214473,51.797056,On or near CHURCH CRESCENT,W01001442,Blaenau Gwent 001C,Unable to prosecute suspect
ca7f38fdff156731e6988982565e9921b0337e7b9659a87258021b0ea21b7b50,2022-05,Gwent Police,Gwent Police,-2.939459,51.587530,On or near MORLEY CLOSE,W01001668,Newport 010D,Unable to prosecute suspect
63ab3a16116c66f6ccb0c0af5258e6bfb5a57f9e86ab328c421c98b5c4f42212,2022-05,Gwent Police,Gwent Police,-3.232326,51.645928,On or near OLD SCHOOL GRANGE,W01001365,Caerphilly 012C,Unable to prosecute suspect
0b7a92df2118619cede8212f85593a12ad1b68f7b6b320368571a5dd5a8e3ff4,2022-05,Gwent Police,Gwent Police,-3.000738,51.587806,On or near Pedestrian Subway,W01001685,Newport 014B,Unable to prosecute suspect
55bab7b1c74777bfb9759b06d031195501b1d5ddd0d571cedc2ecb38f66d6c77,2022-05,Gwent Police,Gwent Police,-3.014976,51.569268,On or near OLD CARDIFF ROAD,W01001634,Newport 019B,Unable to prosecute suspect
b19cd9aa6e79cfabf7009dfe69d65186b0248bb06d50b32f814e840c37e1a1e9,2022-05,Gwent Police,Gwent Police,-3.036279,51.707696,On or near PENYGARN ROAD,W01001525,Torfaen 003A,Suspect charged
60695a972053b8eb540b92cb3ef9d6d234ca90d96cd25592378bf36f29552450,2022-05,Gwent Police,Gwent Police,-3.287344,51.654931,On or near SHINGRIG ROAD,W01001378,Caerphilly 013B,Unable to prosecute suspect
0a4208ac8dddf76564d6c49849d4f8e783ff54d4ad093b663933aa1f3f6712b5,2022-05,Gwent Police,Gwent Police,-3.142757,51.737100,On or near BARKER AVENUE,W01001453,Blaenau Gwent 008D,Unable to prosecute suspect
a8514cd51f9b0cc971050804ec9584be0841473923ff387b391bd8fc8a8467bc,2022-05,Gwent Police,Gwent Police,-2.992140,51.586683,On or near KINGSWAY,W01001687,Newport 014D,Unable to prosecute suspect
3683a3a81ea7d06a053d846049dacef6d64623261e35f1d169d3fa7dce3e8f2f,2022-05,Gwent Police,Gwent Police,-3.036279,51.707696,On or near PENYGARN ROAD,W01001525,Torfaen 003A,Suspect charged
265185d29dc392c746962ae3308e570e69199af2463495e300da0d8fae0ffaad,2022-05,Gwent Police,Gwent Police,-3.199960,51.667582,On or near MORRISON STREET,W01001348,Caerphilly 009A,Unable to prosecute suspect
9971552e6639a0b158cba3d13811c70dec2cb35bfa469027513b73212f7b4c2a,2022-05,Gwent Police,Gwent Police,-3.245889,51.776739,On or near Nightclub,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
3a8b25c3bb3c4a09fae78c49e0060c6a3b4b53208c61f7a312a844711eff9958,2022-05,Gwent Police,Gwent Police,-3.290629,51.770951,On or near ANEURIN TERRACE,W01001428,Caerphilly 001E,Unable to prosecute suspect
7efb51e257490b4f7364882f69ffdcb6d2afba5e0adfcbb9fe0d018355164955,2022-05,Gwent Police,Gwent Police,-3.240437,51.683068,On or near SYCAMORE COURT,W01001339,Caerphilly 004D,Unable to prosecute suspect
f67e613169513f4dae89749342466ee43166d99a73252d703c4bfc9ba996750a,2022-05,Gwent Police,Gwent Police,-2.995833,51.587892,On or near SKINNER LANE,W01001687,Newport 014D,Unable to prosecute suspect
966fd704be2babfa167a33778f625c97de1f5a26f0c23655609d62f6c87586f4,2022-05,Gwent Police,Gwent Police,-2.928916,51.592901,On or near COT FARM CIRCLE,W01001666,Newport 010B,Unable to prosecute suspect
ec9d5b66a0053083ef9f10c521871b3ef33aa8b62ca2c36cb000ecdd98a951e8,2022-05,Gwent Police,Gwent Police,-3.209103,51.805554,On or near ATTLEE CLOSE,W01001441,Blaenau Gwent 001B,Unable to prosecute suspect
271a8f7bc72f9d0b486380c477d97490e594dd9fcd92213fc4599229dc2b3f50,2022-05,Gwent Police,Gwent Police,-2.939459,51.587530,On or near MORLEY CLOSE,W01001668,Newport 010D,Unable to prosecute suspect
3fbe3658d599a3091728b5b2bd2a82a0423e6d1da15acb9872b7d1b81f164753,2022-05,Gwent Police,Gwent Police,-2.954225,51.571675,On or near NASH ROAD,W01001647,Newport 015F,Unable to prosecute suspect
c3d51ae499a4614ef0505d8bc10d58a7f79561f26cf19ef07046bb88dbd1b44b,2022-05,Gwent Police,Gwent Police,-3.264190,51.789995,On or near WAUNDEG,W01001474,Blaenau Gwent 003C,Unable to prosecute suspect
e69004f551add1145b48241b71f2f8cbc3dcb13af7025a43e463f1addd686f96,2022-05,Gwent Police,Gwent Police,-2.997443,51.588274,On or near Supermarket,W01001685,Newport 014B,Suspect charged
81eb28651a7e4e0d5c2b5f8e9d692818599e973804b81cf0277b034069fbf9a9,2022-05,Gwent Police,Gwent Police,-3.204344,51.667133,On or near APOLLO WAY,W01001348,Caerphilly 009A,Unable to prosecute suspect
10e0381385b8d89b284eefb595eab388c38dbe8aadd7fe69027ecf3eacfc809b,2022-05,Gwent Police,Gwent Police,-3.031759,51.707529,On or near THE WOODLANDS,W01001525,Torfaen 003A,Unable to prosecute suspect
4b4fc1607080b13ceffa7cb3f95883592b2626ca935a739b67002ea33609b6b5,2022-05,Gwent Police,Gwent Police,-3.206917,51.674722,On or near GREENWOOD ROAD,W01001351,Caerphilly 005D,Unable to prosecute suspect
36cf96e495de1ab23bbed7c6bcb3f8b624ed42bc4be1c5a187673d98ed43c39a,2022-05,Gwent Police,Gwent Police,-2.909567,51.664157,On or near GLANYNANT,W01001565,Monmouthshire 006D,Unable to prosecute suspect
ea5d1b60a3e4df68f445edd56c6a197059cf5f4c222288b54e0845da23b45399,2022-05,Gwent Police,Gwent Police,-3.207230,51.577698,On or near GRAHAM COURT,W01001422,Caerphilly 022F,Unable to prosecute suspect
d1c119650e75303967fe6f21ef758b41538229f76021b754204c281010370926,2022-05,Gwent Police,Gwent Police,-3.009083,51.647753,On or near CILGANT CAERNARFON,W01001507,Torfaen 008D,Unable to prosecute suspect
92170a1ae4c1bbdb638922c58349e9ba2499e4b10b13595cdc8275c527482235,2022-05,Gwent Police,Gwent Police,-2.991607,51.580123,On or near Parking Area,W01001662,Newport 018D,Suspect charged
cb563e1232bea6ad5b5192dbf88e293a34a302823a08d053723dc2a85e764a32,2022-05,Gwent Police,Gwent Police,-3.009400,51.813417,On or near THE COURTYARD,W01001579,Monmouthshire 001E,Unable to prosecute suspect
d6e4d180ade67a56c1b884c64f939e45290481b8b9993e5237211b66d5548371,2022-05,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
85987b6f32b44b022bea1a82501b621e385758c2a2d15e84ee2b528d7e9fbc79,2022-05,Gwent Police,Gwent Police,-2.965751,51.595355,On or near HOVE AVENUE,W01001615,Newport 005B,Unable to prosecute suspect
6b08db2c809c19d2e0eab4612da3ba3017e7f3f7378b3ee4219b8be332403b03,2022-05,Gwent Police,Gwent Police,-3.291080,51.762871,On or near OLD BREWERY LANE,W01001375,Caerphilly 001B,Unable to prosecute suspect
eb5c829e41e41b832dd82a0816a1744da687f76b8e6ea9befb59a45c996ed2fd,2022-05,Gwent Police,Gwent Police,-3.220506,51.692259,On or near ELM STREET,W01001326,Caerphilly 003B,Unable to prosecute suspect
abfd784a324010471cb5ec9b63855df3cdee1cb718eadcfb440b72f5fe185aab,2022-05,Gwent Police,Gwent Police,-3.018342,51.608811,On or near BETTWS CLOSE,W01001618,Newport 003B,Unable to prosecute suspect
2376aa6ee298b7a3e80ec8f03bb6778dd0b06913b62a21a3b1c046eec575940c,2022-05,Gwent Police,Gwent Police,-3.045887,51.647386,On or near ST PETERS CLOSE,W01001498,Torfaen 011B,Unable to prosecute suspect
0b5055ecb51620ac8df7a10e362d4a8dc884a3853d8b7b98657c263d574f1be4,2022-05,Gwent Police,Gwent Police,-2.991815,51.584339,On or near EMLYN STREET,W01001687,Newport 014D,Suspect charged
f42ff40a7c870bc26ef5a6e1c94f5d13f85dddc0914eb17931d8fcf556db52c0,2022-05,Gwent Police,Gwent Police,-3.019205,51.563540,On or near Sports/Recreation Area,W01001689,Newport 019D,Unable to prosecute suspect
c87e30714baa31bb1cda2a9ba5c053d6f7bab19a812074f68eb90127431d5379,2022-05,Gwent Police,Gwent Police,-3.260337,51.706891,On or near HILL STREET,W01001360,Caerphilly 002A,Unable to prosecute suspect
efea71f1139ab17486bbf5520d5886a0a45f9d39d4e3953172433b69342a5aec,2022-05,Gwent Police,Gwent Police,-2.946087,51.589769,On or near SIMS SQUARE,W01001609,Newport 015B,Unable to prosecute suspect
22bd81accd2c31c615ad878b301f4f1f31fa94db304b13835d9e783549d17f65,2022-05,Gwent Police,Gwent Police,-3.173636,51.798657,On or near Parking Area,W01001448,Blaenau Gwent 002C,Unable to prosecute suspect
fa7f563155b5ce69afe737212d08d19b66182774ba5d37a1572e173c8f0e7874,2022-05,Gwent Police,Gwent Police,-3.222680,51.615070,On or near GLYN DERWEN,W01001366,Caerphilly 019A,Unable to prosecute suspect
21064e4d95106aa84fb6a0fb2315820e18bd7ad0a4055df42b41f54b5b3f9921,2022-05,Gwent Police,Gwent Police,-3.045887,51.647386,On or near ST PETERS CLOSE,W01001498,Torfaen 011B,Unable to prosecute suspect
88a0bf9684b52d48cbf8d260a09b4927ed2ab9b69a65f75d1483f068e9d4437a,2022-05,Gwent Police,Gwent Police,-3.230668,51.571844,On or near ST DONAT'S COURT,W01001423,Caerphilly 024B,Unable to prosecute suspect
fd6e2df4b2cd9725c10a75b6713656fdbe0ec0c265b4b5e3c9f174ca351def58,2022-05,Gwent Police,Gwent Police,-3.228960,51.689231,On or near HANBURY ROAD,W01001338,Caerphilly 004C,Unable to prosecute suspect
dc0767c7d2171cf31dbe2d954accce31ab41088017c829c1288177a252014b24,2022-05,Gwent Police,Gwent Police,-3.028551,51.828186,On or near CHAPEL ROAD,W01001545,Monmouthshire 001A,Unable to prosecute suspect
73fbaad12caf0fe0c85a5c93e1b53ef7c250ae6d43793ec2048c97abf9279668,2022-05,Gwent Police,Gwent Police,-2.848185,51.553895,On or near CHURCH ROW,W01001649,Newport 004D,Unable to prosecute suspect
ddeb44726ce97eb45c6d57a39fb2e8e8c17d6bc1674697838a1154625f850782,2022-05,Gwent Police,Gwent Police,-3.013793,51.572516,On or near Pedestrian Subway,W01001630,Newport 017B,Unable to prosecute suspect
d0038fc9d6d0ae570927fb96f8fdf27d871dd87b93446134b403e3eb6e359127,2022-05,Gwent Police,Gwent Police,-2.963595,51.598538,On or near FLINT CLOSE,W01001614,Newport 005A,Unable to prosecute suspect
d6164ea250e12766a267b4bc342b718b32e5b38e423c7980fc8db359e5911d82,2022-05,Gwent Police,Gwent Police,-2.955822,51.593449,On or near CHRISTCHURCH ROAD,W01001606,Newport 008A,Unable to prosecute suspect
e3c8474d32439fad178e74cbc585a7436dbcbc2b291a8388080311bba7cdcff8,2022-05,Gwent Police,Gwent Police,-2.990635,51.575222,On or near BALDWIN STREET,W01001659,Newport 018A,Unable to prosecute suspect
2129a4a8d45a5ef4103f80ed41a386413ec4144e6985c9ec8501c151d1eac2a7,2022-05,Gwent Police,Gwent Police,-2.943894,51.575877,On or near Supermarket,W01001646,Newport 015E,Suspect charged
3c6628f18062634e1960a28a82e3e39b4a6f10df5751039aa86bb692d6d28e55,2022-05,Gwent Police,Gwent Police,-3.206821,51.773846,On or near ALEXANDRA STREET,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
ecdded06cd0c89179160eaa0ef7d0562c97c4f9046ecc8888457b5c7a2ee8d12,2022-05,Gwent Police,Gwent Police,-3.121912,51.636865,On or near NANTCARN ROAD,W01001329,Caerphilly 014C,Unable to prosecute suspect
31cd20af999c888db2f598a6f1d35f2505809972b8d6a229b2402dd8c8c621ac,2022-05,Gwent Police,Gwent Police,-2.972858,51.588112,On or near ROCHESTER ROAD,W01001613,Newport 011C,Suspect charged
96cc4e8c9c495ce2b6e395d997bdacfa18f09bf86c6463be5a3864ed1cd6fe5a,2022-05,Gwent Police,Gwent Police,-2.946087,51.589769,On or near SIMS SQUARE,W01001609,Newport 015B,Unable to prosecute suspect
110cec51ab5c070bcd6f8ff5c965345bc4fac98a2f81e5ce261650f65c416002,2022-05,Gwent Police,Gwent Police,-2.984603,51.598606,On or near ORCHARD COURT,W01001680,Newport 007E,Unable to prosecute suspect
ee1464a66c2647bdf806971fed2e50473b7d96b920e40a18c543fe0e5be0cccf,2022-05,Gwent Police,Gwent Police,-3.133303,51.731437,On or near PARK PLACE,W01001435,Blaenau Gwent 008A,Unable to prosecute suspect
13928adbf26aebe7de9dd21a79c9fd6e244e2f7b15149bd813bc80e4f4c8cef7,2022-05,Gwent Police,Gwent Police,-3.036518,51.611745,On or near WELLAND CRESCENT,W01001621,Newport 003E,Unable to prosecute suspect
619fd3ad786af24a2127254f995045bf31b3c808d7838298a82b28e880b86d8d,2022-05,Gwent Police,Gwent Police,-3.121912,51.636865,On or near NANTCARN ROAD,W01001329,Caerphilly 014C,Unable to prosecute suspect
c08d9d0aefb733f84514ef0a7da2dc214864f3863c947ac01988375a815e6d00,2022-05,Gwent Police,Gwent Police,-2.999660,51.587347,On or near CAXTON PLACE,W01001685,Newport 014B,Unable to prosecute suspect
74e77c68934faf3c9d1e98a981c53bf3ef80ca515391f97a5326666294ee84ff,2022-05,Gwent Police,Gwent Police,-3.284310,51.759700,On or near Petrol Station,W01001375,Caerphilly 001B,Unable to prosecute suspect
6875bf575826efcd3b82f8d8f04b21dff1c3c91c031e4da56258f918aa5ce4b9,2022-05,Gwent Police,Gwent Police,-3.010492,51.529069,On or near Parking Area,W01001912,Newport 020E,Unable to prosecute suspect
13f38b93151588cba3e505394220c2d8d2d1612592ed14147301ea8c8f4644e9,2022-05,Gwent Police,Gwent Police,-2.969320,51.596171,On or near WESTRAY CLOSE,W01001616,Newport 005C,Unable to prosecute suspect
63f9f808e4425f140fb36ba3e8ff3d8dd5eec74a68dd378f66323b1e43df4f19,2022-05,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Unable to prosecute suspect
ab4723b37a22ad6244aca5f8cb74ef69625114ce182e272d683045565a876370,2022-05,Gwent Police,Gwent Police,-3.158371,51.522828,On or near HAWFINCH CLOSE,W01001818,Cardiff 009D,Unable to prosecute suspect
ce29f8833a36b407455f1dc96be296628b881a6cb124f04f4f64c871edc082e0,2022-05,Gwent Police,Gwent Police,-3.016890,51.570969,On or near ST DAVIDS CRESCENT,W01001634,Newport 019B,Unable to prosecute suspect
94ef18d31e46e7a54faf02313a7f20906d1707f65fd8176775f0b12809e7dd2d,2022-05,Gwent Police,Gwent Police,-2.966115,51.600936,On or near MONMOUTH DRIVE,W01001614,Newport 005A,Unable to prosecute suspect
d515b3f801be3dbc81dfcb30b7ad07c74246f2450b1475d77c53e56faeeb8dd3,2022-05,Gwent Police,Gwent Police,-2.969320,51.596171,On or near WESTRAY CLOSE,W01001616,Newport 005C,Unable to prosecute suspect
c4999f7c9fe3dc4871b9781e1193db06e7bdb34f024d375101e97c13aaf42e28,2022-05,Gwent Police,Gwent Police,-3.245787,51.720380,On or near STATION ROW,W01001386,Caerphilly 002E,Unable to prosecute suspect
